agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DQNAgent,sweep_c39,10,0.07283739149570462,0.021618636283173856,0.006836413056158625,0.0401606410741806,0.1001964658498764,0.07804493233561516,0.05963104218244548,0.08714706823229783,DQNAgent,0.99,247641.0,0.110509,0.506068,,,0.000172704,12.0192,,,,128.0,,1024,FlatteningReplayBuffer,"(264,)",,0,0,2048,16,1,6,0,1000000,8,True,1
DQNAgent,sweep_c19,10,0.06373361125588414,0.01234738337944997,0.0039045854622368984,0.0459081828594207,0.09375,0.062190596014261204,0.05820607300847765,0.064530748873949,DQNAgent,0.99,333266.0,0.250435,0.551441,,,5.0046e-05,2.07193,,,,32768.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,128,1,2,0,1000000,64,True,1
DRMAgent,sweep_c48,10,0.06320296898484228,0.013122241420607663,0.004149617089572379,0.0441767051815986,0.0788954645395279,0.06739745661616325,0.0516984155401587,0.07259087078273292,DRMAgent,0.99,,,,16.0,326.0,0.00902553,8.18786,,,0.01,512.0,,8192,FlatteningReplayBuffer,"(264,)",,0,0,2048,16,1,4,0,1000000,32,True,8192
DQNAgent,sweep_c41,10,0.06311497148126359,0.023942201483828723,0.007571188888756179,0.0244399178773164,0.09375,0.06532326526939865,0.04499999992549417,0.08010096661746495,DQNAgent,0.99,423109.0,0.100538,0.701711,,,0.000924445,11.3919,,,,16384.0,,2048,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,8,0,1000000,64,True,16
DRMAgent,sweep_c95,10,0.06211040802299972,0.013238577507881804,0.00418640579055822,0.0362173020839691,0.0788954645395279,0.06566096842288965,0.05853005871176715,0.06891247071325773,DRMAgent,0.99,,,,16.0,44.0,0.138563,0.949158,,,0.01,2048.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,32,1,0,0,1000000,512,True,512
DQNAgent,sweep_c49,10,0.06178525537252423,0.00801616507619969,0.002534933974068823,0.0503018125891685,0.0776892453432083,0.06280815787613389,0.056213529780507025,0.0640000030398368,DQNAgent,0.99,239797.0,0.131103,0.611206,,,0.0413895,11.8644,,,,2048.0,,2048,FlatteningReplayBuffer,"(264,)",,0,0,2048,16,1,3,0,1000000,1,True,16
DQNAgent,sweep_c88,10,0.06163804419338699,0.019855559653454945,0.006278879272226118,0.0241448692977428,0.0802348330616951,0.06838095188140865,0.05080434773117297,0.07585937343537802,DQNAgent,0.99,252799.0,0.0355842,0.529117,,,6.53596e-05,8.7727,,,,1024.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,16,1,1,0,1000000,256,True,32
DRMAgent,sweep_c49,10,0.061626875400543166,0.012435240451311306,0.00393236830780039,0.0442655943334102,0.0869565233588218,0.0589385945349931,0.055917177349328974,0.06719582341611383,DRMAgent,0.99,,,,16.0,165.0,1.61947e-06,13.1298,,,0.01,256.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,128,1,2,0,1000000,512,True,2048
DQNAgent,sweep_c99,10,0.06160598583519452,0.01303701586271909,0.004122666401793737,0.0437375754117965,0.0813953503966331,0.06033733859658235,0.05153632536530488,0.0720588266849517,DQNAgent,0.99,130391.0,0.163009,0.888096,,,8.87812e-05,14.3528,,,,64.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,1,0,1000000,256,True,2048
DQNAgent,sweep_c12,10,0.05862184427678583,0.01031485898879667,0.0032618448148058706,0.0497017875313758,0.0859375,0.0565476194024086,0.054147337563335875,0.05902777798473835,DQNAgent,0.99,63754.0,0.168321,0.431964,,,5.42753e-06,1.46382,,,,4096.0,,2048,FlatteningReplayBuffer,"(264,)",,0,0,2048,16,1,8,0,1000000,512,True,8
DQNAgent,sweep_c22,10,0.05710932798683639,0.013290965874119147,0.004202972446578727,0.0383064523339271,0.0805500969290733,0.0568265859037637,0.047569139860570424,0.06681771017611023,DQNAgent,0.99,425173.0,0.0489392,0.518441,,,0.000830933,2.90122,,,,4096.0,,2048,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,2,0,1000000,4,True,64
DRMAgent,sweep_c51,10,0.056913026049733126,0.007671885867236372,0.002426063328932309,0.0462776646018028,0.0735586509108543,0.0558882243931293,0.05250000115483997,0.057413173839449855,DRMAgent,0.99,,,,16.0,154.0,1.23092e-06,5.02586,,,0.01,8192.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,32,1,0,0,1000000,128,True,256
DQNAgent,sweep_c87,10,0.05661414414644238,0.010915623321334297,0.003451823177586841,0.0399201586842536,0.0701754391193389,0.056213017553091,0.0476427162066102,0.06689453125,DQNAgent,0.99,387548.0,0.0252635,0.569286,,,1.96698e-06,5.44768,,,,32768.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,32,1,3,0,1000000,8,True,256
DQNAgent,sweep_c60,10,0.05606933683156965,0.01341860129985274,0.004243334312123069,0.0422535203397274,0.0859375,0.051844518631696646,0.0460921861231327,0.06262425240129225,DQNAgent,0.99,169123.0,0.119018,0.592058,,,0.00025832,3.13946,,,,8192.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,128,1,2,0,1000000,2,True,4096
DQNAgent,sweep_c97,10,0.05597827322781083,0.010962421379584312,0.003466622023001169,0.0457256473600864,0.076171875,0.05267422460019585,0.0477137193083763,0.060560616664588396,DQNAgent,0.99,201628.0,0.127018,0.990757,,,8.72999e-05,6.19834,,,,64.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,256,1,8,0,1000000,256,True,4096
DQNAgent,sweep_c53,10,0.05422454923391338,0.010769339284955949,0.00340556410355899,0.0343434326350688,0.0700000002980232,0.0532637853175401,0.05080483015626665,0.062180699780583354,DQNAgent,0.99,436300.0,0.0183143,0.541812,,,0.012123,12.3032,,,,512.0,,2048,FlatteningReplayBuffer,"(264,)",,0,0,2048,256,1,1,0,1000000,4,True,1
DQNAgent,sweep_c67,10,0.053232455998659056,0.021559511935356206,0.006817716295731046,0.0203252024948596,0.0808678492903709,0.04609236866235725,0.03720564581453792,0.07325052469968787,DQNAgent,0.99,86749.0,0.228517,0.474333,,,0.00134813,6.28097,,,,128.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,64,1,5,0,1000000,256,True,512
DRMAgent,sweep_c11,10,0.048064664006233174,0.01271238581491442,0.0040200093669945265,0.0203665979206562,0.0657370537519455,0.048048481345176655,0.04481231234967705,0.0538653759285807,DRMAgent,0.99,,,,16.0,362.0,0.00124913,12.1933,,,0.01,16384.0,,8192,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,3,0,1000000,512,True,512
DRMAgent,sweep_c79,10,0.04782566744834179,0.011615080318248313,0.003673010901145807,0.0283975657075643,0.0599999986588954,0.0499003995209932,0.037857907824218204,0.058027509599924025,DRMAgent,0.99,,,,16.0,237.0,1.11149e-06,1.80541,,,0.01,1024.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,256,1,7,0,1000000,512,True,64
DQNAgent,sweep_c70,10,0.04679369181394573,0.007842365638641973,0.0024799737661949637,0.032323233783245,0.0615079365670681,0.04604646004736415,0.0426485491916537,0.05069047678261995,DQNAgent,0.99,365220.0,0.0506018,0.590575,,,0.000616861,4.84178,,,,16384.0,,1024,FlatteningReplayBuffer,"(264,)",,0,0,2048,128,1,9,0,1000000,16,True,2048
DQNAgent,sweep_c46,10,0.04537190981209272,0.015257149052039157,0.004824734160512259,0.0264227651059627,0.0656063631176948,0.0462392829358577,0.030389083083718973,0.058203757740557124,DQNAgent,0.99,11605.0,0.141065,0.371036,,,0.000511474,9.01467,,,,64.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,7,0,1000000,32,True,2048
DQNAgent,sweep_c69,10,0.04453755989670748,0.009803097279232493,0.0031000115526574334,0.0303643718361854,0.0617529898881912,0.044261723756790106,0.038695101626217296,0.050820671021938275,DQNAgent,0.99,200977.0,0.107053,0.409949,,,0.00515142,8.90683,,,,4096.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,256,1,6,0,1000000,16,True,1024
DQNAgent,sweep_c10,10,0.041630212590098345,0.012342292130184757,0.003902975467855525,0.0162601619958877,0.0579999983310699,0.04044493474066255,0.035694084130227524,0.051121212542057023,DQNAgent,0.99,444064.0,0.0852715,0.640511,,,0.00414299,3.72123,,,,512.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,16,1,7,0,1000000,8,True,4096
DQNAgent,sweep_c24,10,0.04105725623667235,0.005538515960656009,0.0017514325292868505,0.0359999984502792,0.0553359687328338,0.03899815492331975,0.0379999987781047,0.0418326705694198,DQNAgent,0.99,250354.0,0.018585,0.781978,,,6.09802e-05,9.45182,,,,4096.0,,1024,FlatteningReplayBuffer,"(264,)",,0,0,2048,64,1,6,0,1000000,128,True,8192
DQNAgent,sweep_c35,10,0.04055948033928867,0.008272338611635104,0.0026159431588921997,0.0300601199269294,0.056974459439516,0.03792031854391095,0.034500000998377724,0.0465075150132179,DQNAgent,0.99,209642.0,0.0149846,0.773845,,,0.000463346,3.18776,,,,1024.0,,1024,FlatteningReplayBuffer,"(264,)",,0,0,2048,32,1,0,0,1000000,512,True,2
DQNAgent,sweep_c4,10,0.03847355041652911,0.0067651397306422055,0.002139325023812737,0.0283975657075643,0.050200805068016,0.03923541307449335,0.03425716236233705,0.04319289140403265,DQNAgent,0.99,457377.0,0.030225,0.470738,,,0.132293,2.9469,,,,128.0,,8192,FlatteningReplayBuffer,"(264,)",,0,0,2048,32,1,6,0,1000000,4,True,2
DQNAgent,sweep_c55,10,0.03840885609388347,0.010892226185957572,0.003444424353735466,0.0203252024948596,0.0521042086184024,0.037296505644917446,0.03182760439813133,0.0480421688407659,DQNAgent,0.99,136381.0,0.110926,0.633686,,,0.000478946,0.51625,,,,256.0,,8192,FlatteningReplayBuffer,"(264,)",,0,0,2048,64,1,6,0,1000000,32,True,16
DQNAgent,sweep_c6,10,0.03689716048538679,0.01265895229765082,0.004003112205199836,0.0243902429938316,0.0618762485682964,0.03137869574129575,0.02887393208220595,0.04033989086747165,DQNAgent,0.99,287906.0,0.151653,0.442241,,,0.27805,4.38609,,,,32768.0,,2048,FlatteningReplayBuffer,"(264,)",,0,0,2048,256,1,5,0,1000000,64,True,512
DQNAgent,sweep_c71,10,0.035717096552252726,0.014614651299931036,0.004621558531692268,0.0203252024948596,0.0693069323897361,0.03122065681964155,0.026236204896122148,0.04306036233901975,DQNAgent,0.99,187332.0,0.0208274,0.921135,,,0.000841623,5.92539,,,,8192.0,,1024,FlatteningReplayBuffer,"(264,)",,0,0,2048,256,1,6,0,1000000,2,True,1024
DQNAgent,sweep_c76,10,0.03510628230869765,0.009387928206506458,0.002968723564269997,0.0222672056406736,0.0517928302288055,0.03316485136747355,0.028772605117410352,0.03759325761348005,DQNAgent,0.99,321224.0,0.0180341,0.746652,,,2.1698e-06,9.22635,,,,1024.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,64,1,4,0,1000000,64,True,1
DRMAgent,sweep_c32,10,0.0348901186138391,0.00717977326861392,0.0022704436612411903,0.0223123729228973,0.0460921861231327,0.03528036735951895,0.030379769857972798,0.039799278602004,DRMAgent,0.99,,,,16.0,468.0,0.000472032,12.9343,,,0.01,128.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,8,0,1000000,256,True,2
DQNAgent,sweep_c5,10,0.03316050115972753,0.00831395072926417,0.002629102065889269,0.0203252024948596,0.0460000000894069,0.0351749043911695,0.026715953834354825,0.0376114388927817,DQNAgent,0.99,490073.0,0.0562717,0.524038,,,2.98455e-06,1.72496,,,,8192.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,7,0,1000000,2,True,8192
DQNAgent,sweep_c72,10,0.031141616404056476,0.006106292798600754,0.0019309793303462217,0.0223577227443456,0.0442655943334102,0.030425963923335,0.02880321443080895,0.032372307032346656,DQNAgent,0.99,190413.0,0.0383384,0.947233,,,0.401659,1.83067,,,,64.0,,1024,FlatteningReplayBuffer,"(264,)",,0,0,2048,64,1,3,0,1000000,16,True,4
DQNAgent,sweep_c58,10,0.03101364839822049,0.0051886836157676135,0.0016408058283823614,0.0224032588303089,0.0383838377892971,0.030425963923335,0.028846153523772875,0.0354415252804756,DQNAgent,0.99,207465.0,0.0772783,0.902682,,,0.00822059,10.5623,,,,128.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,128,1,7,0,1000000,16,True,2048
DQNAgent,sweep_c98,10,0.030253986641764576,0.005221283384554968,0.0016511147804386518,0.0202429145574569,0.0382293760776519,0.0312175462022423,0.028297141660004774,0.03366692457348105,DQNAgent,0.99,205629.0,0.0401832,0.945055,,,1.76836e-06,0.146341,,,,256.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,256,1,1,0,1000000,256,True,2
DRMAgent,sweep_c38,10,0.028951357677578882,0.005731035468568817,0.001812312543188779,0.0223577227443456,0.0383838377892971,0.0283116856589913,0.0248478702269494,0.030395230744033976,DRMAgent,0.99,,,,16.0,245.0,0.0205275,4.68741,,,0.01,64.0,,2048,FlatteningReplayBuffer,"(264,)",,0,0,2048,64,1,2,0,1000000,64,True,16
DQNAgent,sweep_c47,8,0.026994779007509274,0.012173111471885018,0.004303844834954825,0.0040899794548749,0.0419999994337558,0.02941176481544965,0.02232889831066125,0.03373169992119065,DQNAgent,0.99,408067.0,0.0368425,0.542668,,,0.0017444,1.75385,,,,8192.0,,1024,FlatteningReplayBuffer,"(264,)",,0,0,2048,256,1,6,0,1000000,128,True,1024
DQNAgent,sweep_c11,10,0.026959453895688008,0.008153300325747754,0.002578299947675569,0.0182186234742403,0.043824702501297,0.02525058761239045,0.022715053986757973,0.027679179329425024,DQNAgent,0.99,411579.0,0.0123557,0.598292,,,1.01477e-05,12.8443,,,,256.0,,8192,FlatteningReplayBuffer,"(264,)",,0,0,2048,16,1,4,0,1000000,512,True,1
DQNAgent,sweep_c43,10,0.02609063135460013,0.010012657728006474,0.003166280385218715,0.0122448978945612,0.0384615398943424,0.023301935754716348,0.020263486541807575,0.036654279567301225,DQNAgent,0.99,451826.0,0.0125006,0.478122,,,0.000981809,14.1499,,,,1024.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,128,1,8,0,1000000,64,True,1
DQNAgent,sweep_c94,10,0.02585565028712148,0.008100698916137149,0.0025616659214250707,0.0142276426777243,0.0381526090204715,0.0262892078608274,0.0202328157611191,0.03276209719479077,DQNAgent,0.99,137370.0,0.0936907,0.808059,,,0.000402174,10.1066,,,,2048.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,16,1,3,0,1000000,32,True,2048
DQNAgent,sweep_c26,10,0.024711985420435612,0.006862931148073152,0.0021702493852825454,0.0122199589386582,0.0342052318155765,0.024439918808639,0.020760279148817,0.02989018009975545,DQNAgent,0.99,193358.0,0.0291655,0.481769,,,1.63861e-05,13.6568,,,,32768.0,,1024,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,2,0,1000000,512,True,2048
DQNAgent,sweep_c1,10,0.02443276196718211,0.008678726796621721,0.002744454386766155,0.0162601619958877,0.0399999991059303,0.023301935754716348,0.016783854458481,0.02630249876528975,DQNAgent,0.99,420117.0,0.0138063,0.397822,,,6.63965e-06,14.8102,,,,1024.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,64,1,0,0,1000000,2,True,8192
DQNAgent,sweep_c15,10,0.0241184852086007,0.00777615662418983,0.002459036637464586,0.0142566189169883,0.0343434326350688,0.02532828040421005,0.016793130431324174,0.030379956588149,DQNAgent,0.99,384568.0,0.0338555,0.439549,,,0.681775,12.5911,,,,8192.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,1,0,1000000,8,True,4096
DRMAgent,sweep_c10,10,0.02253093961626287,0.0032181223084511656,0.0010176596283704615,0.0182926822453737,0.0264227651059627,0.0223578158766031,0.020294283051043676,0.025809716898947926,DRMAgent,0.99,,,,16.0,388.0,5.8712e-06,13.8584,,,0.01,256.0,,2048,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,3,0,1000000,256,True,8192
DQNAgent,sweep_c86,10,0.021706092357635442,0.005689078016676689,0.0017990444319091723,0.0122448978945612,0.0283400807529687,0.02233504783362145,0.017761922907084175,0.0258620684035122,DQNAgent,0.99,218401.0,0.0179852,0.798335,,,0.00426229,3.34916,,,,512.0,,1024,FlatteningReplayBuffer,"(264,)",,0,0,2048,512,1,3,0,1000000,256,True,8192
DQNAgent,sweep_c62,10,0.02092521069571372,0.006022061614523245,0.001904343091176438,0.0102040814235806,0.0284552853554487,0.0213621603325009,0.0187905058264732,0.025834403000771975,DQNAgent,0.99,187314.0,0.0592993,0.538272,,,0.461536,9.5096,,,,8192.0,,2048,FlatteningReplayBuffer,"(264,)",,0,0,2048,128,1,6,0,1000000,8,True,1
DQNAgent,sweep_c18,10,0.020506706461310333,0.006144773991984193,0.0019431481521635283,0.0040899794548749,0.0262626260519027,0.0213621603325009,0.0202839765697717,0.0238821129314601,DQNAgent,0.99,388457.0,0.0130858,0.620568,,,0.0119671,8.21036,,,,64.0,,4096,FlatteningReplayBuffer,"(264,)",,0,0,2048,32,1,3,0,1000000,128,True,512
DQNAgent,sweep_c7,10,0.0193666570819914,0.01534712792147229,0.004853187977381819,0.0040899794548749,0.0480000004172325,0.0112100350670516,0.0101832989603281,0.025797448121011226,DQNAgent,0.99,18287.0,0.163458,0.428708,,,2.68646e-05,14.7214,,,,32768.0,,16384,FlatteningReplayBuffer,"(264,)",,0,0,2048,128,1,4,0,1000000,2,True,1024
