experiment_id,experiment_name,run_id,run_name,status,start_time,end_time,lifecycle_stage,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_num_update_epochs,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps,tag_group,tag_mlflow.runName,tag_mlflow.source.git.commit,tag_mlflow.source.name,tag_mlflow.source.type,tag_mlflow.user,metric_last100_train_disc_return_mean,metric_last100_train_return_mean,metric_train_disc_return_mean,metric_train_return_mean,artifact_uri
355755658541147001,navix_5x5_layout1,b7f7c1b44ce24c01ae3b48cace3a1050,sweep_c98_seed_8,3,1771876910146,1771882225796.0,active,RMaxNFQAgent,0.99,,,,,,1.05408e-06,0.603386,83,33,,,,,,1.0,8192,FlatteningReplayBuffer,"(400,)",None,0,0,100,128,1,8,0,1000000,512,True,256,sweep_c98,sweep_c98_seed_8,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.0031725752633064985,0.005788423120975494,/home/lcruz1/mlruns/355755658541147001/b7f7c1b44ce24c01ae3b48cace3a1050/artifacts
355755658541147001,navix_5x5_layout1,7893f79243e745c79d36b81cb11b6845,sweep_c36_seed_7,1,1771876875443,,active,RMaxNFQAgent,0.99,,,,,,9.82558e-05,10.9182,47,174,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",None,0,0,100,16,1,7,0,1000000,1,True,4,sweep_c36,sweep_c36_seed_7,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,,,,,/home/lcruz1/mlruns/355755658541147001/7893f79243e745c79d36b81cb11b6845/artifacts
355755658541147001,navix_5x5_layout1,d36e33f2c24244f3b461a31bd18c3ced,sweep_c78_seed_0,3,1771884068357,1771888036473.0,active,DQNAgent,0.99,3031,0.0174004,0.330665,,,3.71079e-05,9.85395,,,,,1024,,,,4096,FlatteningReplayBuffer,"(33,)",None,0,0,100,16,1,0,0,1000000,64,True,512,sweep_c78,sweep_c78_seed_0,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.0,0.0,/home/lcruz1/mlruns/355755658541147001/d36e33f2c24244f3b461a31bd18c3ced/artifacts
355755658541147001,navix_5x5_layout1,ea58176c77d649b4953b167b9c0017df,sweep_c7_seed_2,3,1771874240113,1771885350378.0,active,RMaxNFQAgent,0.99,,,,,,5.22799e-05,8.43789,15,277,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",None,0,0,100,256,1,2,0,1000000,128,True,512,sweep_c7,sweep_c7_seed_2,4b5374eca37f2681facc5769bb98fe42c8b6dd01,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.9142711162567139,1.0,0.8540095090866089,0.9335055947303772,/home/lcruz1/mlruns/355755658541147001/ea58176c77d649b4953b167b9c0017df/artifacts
355755658541147001,navix_5x5_layout1,ac7922f566a642968d3e1f35ae31cbd7,sweep_c65_seed_8,3,1771877011177,1771880532126.0,active,DRMAgent,0.99,,,,5,282,0.0236306,8.90704,,,1,1.0,256,True,1.0,,4096,FlatteningReplayBuffer,"(33,)",None,0,0,100,512,1,8,0,1000000,2,True,128,sweep_c65,sweep_c65_seed_8,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.17374050617218018,0.30000001192092896,0.16631782054901123,0.2981570065021515,/home/lcruz1/mlruns/355755658541147001/ac7922f566a642968d3e1f35ae31cbd7/artifacts
355755658541147001,navix_5x5_layout1,31e2885751c341089a2b0774668bcc0e,sweep_c44_seed_6,3,1771883520409,1771886344289.0,active,DQNAgent,0.99,383442,0.0225403,0.954867,,,9.26615e-06,0.927353,,,,,2048,,,,1024,FlatteningReplayBuffer,"(33,)",None,0,0,100,128,1,6,0,1000000,64,True,128,sweep_c44,sweep_c44_seed_6,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.011787119321525097,0.022840119898319244,/home/lcruz1/mlruns/355755658541147001/31e2885751c341089a2b0774668bcc0e/artifacts
355755658541147001,navix_5x5_layout1,b8fda3b76b6a47368217cc4b8fd18901,sweep_c43_seed_6,3,1771883530979,1771887592567.0,active,DQNAgent,0.99,451826,0.0125006,0.478122,,,0.000981809,14.1499,,,,,1024,,,,16384,FlatteningReplayBuffer,"(33,)",None,0,0,100,128,1,6,0,1000000,64,True,1,sweep_c43,sweep_c43_seed_6,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.8654468059539795,0.9399999976158142,0.8996476531028748,0.9636579751968384,/home/lcruz1/mlruns/355755658541147001/b8fda3b76b6a47368217cc4b8fd18901/artifacts
355755658541147001,navix_5x5_layout1,60514b56a8c540e19f657aa2cb3fa2bc,sweep_c86_seed_7,3,1771876944361,1771889746130.0,active,RMaxNFQAgent,0.99,,,,,,5.34368e-06,6.0307,15,240,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",None,0,0,100,256,1,7,0,1000000,32,True,2048,sweep_c86,sweep_c86_seed_7,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,4.566101051750593e-05,9.999999747378752e-05,/home/lcruz1/mlruns/355755658541147001/60514b56a8c540e19f657aa2cb3fa2bc/artifacts
355755658541147001,navix_5x5_layout1,207b10c55150458e9474ceeee58a49d7,sweep_c25_seed_3,3,1771876854814,1771891071747.0,active,RMaxNFQAgent,0.99,,,,,,0.00694904,9.12137,0,172,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",None,0,0,100,128,1,3,0,1000000,8,True,64,sweep_c25,sweep_c25_seed_3,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.0,0.0,/home/lcruz1/mlruns/355755658541147001/207b10c55150458e9474ceeee58a49d7/artifacts
355755658541147001,navix_5x5_layout1,17f3d69769c147bea1cd7fdf8b2c2313,sweep_c72_seed_0,3,1771883838084,1771886604927.0,active,DQNAgent,0.99,190413,0.0383384,0.947233,,,0.401659,1.83067,,,,,64,,,,1024,FlatteningReplayBuffer,"(33,)",None,0,0,100,64,1,0,0,1000000,16,True,4,sweep_c72,sweep_c72_seed_0,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.00790599174797535,0.015327958390116692,/home/lcruz1/mlruns/355755658541147001/17f3d69769c147bea1cd7fdf8b2c2313/artifacts
355755658541147001,navix_5x5_layout1,26bf1f49b92d49ec9f8bdd3370606d03,sweep_c70_seed_0,3,1771883858060,1771887427506.0,active,DQNAgent,0.99,365220,0.0506018,0.590575,,,0.000616861,4.84178,,,,,16384,,,,1024,FlatteningReplayBuffer,"(33,)",None,0,0,100,128,1,0,0,1000000,16,True,2048,sweep_c70,sweep_c70_seed_0,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.947401762008667,1.0,0.8973204493522644,0.9561218619346619,/home/lcruz1/mlruns/355755658541147001/26bf1f49b92d49ec9f8bdd3370606d03/artifacts
355755658541147001,navix_5x5_layout1,f026706749a842e4af714e85cd39ac28,sweep_c2_seed_6,3,1771883494944,1771886436549.0,active,DQNAgent,0.99,228631,0.0140847,0.6305,,,0.0109048,9.20222,,,,,2048,,,,8192,FlatteningReplayBuffer,"(33,)",None,0,0,100,256,1,6,0,1000000,128,True,8192,sweep_c2,sweep_c2_seed_6,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.013499638065695763,0.019875407218933105,/home/lcruz1/mlruns/355755658541147001/f026706749a842e4af714e85cd39ac28/artifacts
355755658541147001,navix_5x5_layout1,0a8d598f67a74435b65c81f690e6ad29,sweep_c40_seed_2,3,1771876996576,1771879827102.0,active,DRMAgent,0.99,,,,5,132,0.00607945,9.38888,,,1,1.0,512,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",None,0,0,100,128,1,2,0,1000000,128,True,32,sweep_c40,sweep_c40_seed_2,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.000797079992480576,0.0014992504147812724,/home/lcruz1/mlruns/355755658541147001/0a8d598f67a74435b65c81f690e6ad29/artifacts
355755658541147001,navix_5x5_layout1,e86a12b8c88e48a6bf2faa0bb32fa7b5,sweep_c46_seed_8,3,1771883527656,1771886538479.0,active,DQNAgent,0.99,11605,0.141065,0.371036,,,0.000511474,9.01467,,,,,64,,,,4096,FlatteningReplayBuffer,"(33,)",None,0,0,100,512,1,8,0,1000000,32,True,2048,sweep_c46,sweep_c46_seed_8,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.7162749767303467,0.800000011920929,0.5389282703399658,0.6202421188354492,/home/lcruz1/mlruns/355755658541147001/e86a12b8c88e48a6bf2faa0bb32fa7b5/artifacts
355755658541147001,navix_5x5_layout1,af3faf2082284b399780cc005ca5c6df,sweep_c23_seed_3,3,1771874253300,1771881628641.0,active,RMaxNFQAgent,0.99,,,,,,0.0230398,4.57281,69,123,,,,,,1.0,8192,FlatteningReplayBuffer,"(400,)",None,0,0,100,512,1,3,0,1000000,512,True,1024,sweep_c23,sweep_c23_seed_3,4b5374eca37f2681facc5769bb98fe42c8b6dd01,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.058620747178792953,0.07999999821186066,0.016244318336248398,0.01969861052930355,/home/lcruz1/mlruns/355755658541147001/af3faf2082284b399780cc005ca5c6df/artifacts
355755658541147001,navix_5x5_layout1,15561c1f4f8443c0a95552b331c14fbb,sweep_c75_seed_5,3,1771877024668,1771880398948.0,active,DRMAgent,0.99,,,,5,267,0.00244493,8.0175,,,1,1.0,512,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",None,0,0,100,1024,1,5,0,1000000,16,True,128,sweep_c75,sweep_c75_seed_5,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.0003576112212613225,0.0005998800043016672,/home/lcruz1/mlruns/355755658541147001/15561c1f4f8443c0a95552b331c14fbb/artifacts
355755658541147001,navix_5x5_layout1,456d7685f35e47a491938f8659433329,sweep_c62_seed_0,1,1771876883957,,active,RMaxNFQAgent,0.99,,,,,,3.56286e-06,11.8012,80,269,,,,,,1.0,8192,FlatteningReplayBuffer,"(400,)",None,0,0,100,256,1,0,0,1000000,2,True,64,sweep_c62,sweep_c62_seed_0,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,,,,,/home/lcruz1/mlruns/355755658541147001/456d7685f35e47a491938f8659433329/artifacts
355755658541147001,navix_5x5_layout1,2ed4fc2651074cdd8ed5fd83ab6f157d,sweep_c36_seed_4,1,1771876875236,,active,RMaxNFQAgent,0.99,,,,,,9.82558e-05,10.9182,47,174,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",None,0,0,100,16,1,4,0,1000000,1,True,4,sweep_c36,sweep_c36_seed_4,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,,,,,/home/lcruz1/mlruns/355755658541147001/2ed4fc2651074cdd8ed5fd83ab6f157d/artifacts
355755658541147001,navix_5x5_layout1,09ba8f90f169486b84c3186696b657cf,sweep_c24_seed_2,1,1771874258039,,active,RMaxNFQAgent,0.99,,,,,,0.000131946,12.8797,81,68,,,,,,1.0,32768,FlatteningReplayBuffer,"(400,)",None,0,0,100,256,1,2,0,1000000,64,True,8192,sweep_c24,sweep_c24_seed_2,4b5374eca37f2681facc5769bb98fe42c8b6dd01,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,,,,,/home/lcruz1/mlruns/355755658541147001/09ba8f90f169486b84c3186696b657cf/artifacts
355755658541147001,navix_5x5_layout1,d5b2a6d0f6bd47848a14ba6c1938d6d6,sweep_c71_seed_6,3,1771883842729,1771888146765.0,active,DQNAgent,0.99,187332,0.0208274,0.921135,,,0.000841623,5.92539,,,,,8192,,,,1024,FlatteningReplayBuffer,"(33,)",None,0,0,100,256,1,6,0,1000000,2,True,1024,sweep_c71,sweep_c71_seed_6,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.9490975141525269,1.0,0.9371288418769836,0.9898621439933777,/home/lcruz1/mlruns/355755658541147001/d5b2a6d0f6bd47848a14ba6c1938d6d6/artifacts
355755658541147001,navix_5x5_layout1,ced1b860909e42e49e54c27c4a22470b,sweep_c34_seed_9,3,1771883496335,1771888881168.0,active,DQNAgent,0.99,408424,0.0242888,0.991921,,,0.00014938,6.52519,,,,,256,,,,32768,FlatteningReplayBuffer,"(33,)",None,0,0,100,16,1,9,0,1000000,2,True,256,sweep_c34,sweep_c34_seed_9,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.9492895603179932,1.0,0.9293845295906067,0.9920479655265808,/home/lcruz1/mlruns/355755658541147001/ced1b860909e42e49e54c27c4a22470b/artifacts
355755658541147001,navix_5x5_layout1,d5053f8d10554f0a9a79a66da9a5d1d8,sweep_c95_seed_5,3,1771876926009,1771885875704.0,active,RMaxNFQAgent,0.99,,,,,,0.0243757,3.01392,86,153,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",None,0,0,100,32,1,5,0,1000000,256,True,4096,sweep_c95,sweep_c95_seed_5,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.011297128163278103,0.019999999552965164,0.014794054441154003,0.025831354781985283,/home/lcruz1/mlruns/355755658541147001/d5053f8d10554f0a9a79a66da9a5d1d8/artifacts
355755658541147001,navix_5x5_layout1,8f22dbf884434822a3d6f77c8ec59f8a,sweep_c54_seed_8,3,1771876910791,1771881129695.0,active,RMaxNFQAgent,0.99,,,,,,0.000256385,1.40275,49,66,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",None,0,0,100,256,1,8,0,1000000,32,True,1,sweep_c54,sweep_c54_seed_8,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.6407420635223389,0.9200000166893005,0.616625964641571,0.8702192306518555,/home/lcruz1/mlruns/355755658541147001/8f22dbf884434822a3d6f77c8ec59f8a/artifacts
355755658541147001,navix_5x5_layout1,8e104a59c1ec4c35b109a9ebb900c7d7,sweep_c59_seed_5,3,1771883857320,1771888200982.0,active,DQNAgent,0.99,186893,0.0275565,0.713754,,,0.294172,3.79607,,,,,128,,,,32768,FlatteningReplayBuffer,"(33,)",None,0,0,100,512,1,5,0,1000000,256,True,64,sweep_c59,sweep_c59_seed_5,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.00571706285700202,0.01066161785274744,/home/lcruz1/mlruns/355755658541147001/8e104a59c1ec4c35b109a9ebb900c7d7/artifacts
355755658541147001,navix_5x5_layout1,51ea8856f9634fc4b4e56e1d0202a33f,sweep_c41_seed_4,3,1771883519273,1771887165491.0,active,DQNAgent,0.99,423109,0.100538,0.701711,,,0.000924445,11.3919,,,,,16384,,,,2048,FlatteningReplayBuffer,"(33,)",None,0,0,100,512,1,4,0,1000000,64,True,16,sweep_c41,sweep_c41_seed_4,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.9425906538963318,1.0,0.9009836912155151,0.9615203142166138,/home/lcruz1/mlruns/355755658541147001/51ea8856f9634fc4b4e56e1d0202a33f/artifacts
355755658541147001,navix_5x5_layout1,c42ec5367f0c464ba00d8a84c5029f94,sweep_c75_seed_7,3,1771883858997,1771887796279.0,active,DQNAgent,0.99,308510,0.24465,0.437336,,,1.99352e-05,13.5967,,,,,64,,,,1024,FlatteningReplayBuffer,"(33,)",None,0,0,100,32,1,7,0,1000000,2,True,32,sweep_c75,sweep_c75_seed_7,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.9235163331031799,1.0,0.9192639589309692,0.9957399368286133,/home/lcruz1/mlruns/355755658541147001/c42ec5367f0c464ba00d8a84c5029f94/artifacts
355755658541147001,navix_5x5_layout1,389f981cf0ab4d3fb552773729138599,sweep_c82_seed_5,3,1771876952779,1771903592021.0,active,RMaxNFQAgent,0.99,,,,,,3.09862e-05,13.1338,36,101,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",None,0,0,100,32,1,5,0,1000000,1,True,4096,sweep_c82,sweep_c82_seed_5,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.3930269479751587,0.5400000214576721,0.3787747025489807,0.5358632802963257,/home/lcruz1/mlruns/355755658541147001/389f981cf0ab4d3fb552773729138599/artifacts
355755658541147001,navix_5x5_layout1,7d31b220ce0d45cf96113a4f5076f551,sweep_c64_seed_4,3,1771877011028,1771879910834.0,active,DRMAgent,0.99,,,,5,340,0.120896,0.406189,,,1,1.0,32768,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",None,0,0,100,32,1,4,0,1000000,4,True,16,sweep_c64,sweep_c64_seed_4,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.10763472318649292,0.20999999344348907,0.11932754516601562,0.2208283394575119,/home/lcruz1/mlruns/355755658541147001/7d31b220ce0d45cf96113a4f5076f551/artifacts
355755658541147001,navix_5x5_layout1,cc15ba2829454599b24452db730af608,sweep_c33_seed_8,3,1771883509343,1771890427408.0,active,DQNAgent,0.99,292752,0.0139595,0.569368,,,2.01804e-05,4.41833,,,,,16384,,,,131072,FlatteningReplayBuffer,"(33,)",None,0,0,100,256,1,8,0,1000000,8,True,2,sweep_c33,sweep_c33_seed_8,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.9495682716369629,1.0,0.8605527877807617,0.9114254713058472,/home/lcruz1/mlruns/355755658541147001/cc15ba2829454599b24452db730af608/artifacts
355755658541147001,navix_5x5_layout1,1a44eeea2c2d4ec0ad2be2d5ac81a892,sweep_c71_seed_5,3,1771883842673,1771887489595.0,active,DQNAgent,0.99,187332,0.0208274,0.921135,,,0.000841623,5.92539,,,,,8192,,,,1024,FlatteningReplayBuffer,"(33,)",None,0,0,100,256,1,5,0,1000000,2,True,1024,sweep_c71,sweep_c71_seed_5,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.9497584700584412,1.0,0.8684734106063843,0.919205367565155,/home/lcruz1/mlruns/355755658541147001/1a44eeea2c2d4ec0ad2be2d5ac81a892/artifacts
355755658541147001,navix_5x5_layout1,fe84fcc819474d49bc54fc333c99dd56,sweep_c58_seed_9,3,1771877006852,1771880689582.0,active,DRMAgent,0.99,,,,5,255,0.0184177,5.3523,,,1,1.0,128,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",None,0,0,100,512,1,9,0,1000000,1,True,32,sweep_c58,sweep_c58_seed_9,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.22391317784786224,0.38999998569488525,0.18727199733257294,0.3305828273296356,/home/lcruz1/mlruns/355755658541147001/fe84fcc819474d49bc54fc333c99dd56/artifacts
355755658541147001,navix_5x5_layout1,ed12253a33834c0e94cae8af147b797b,sweep_c51_seed_8,3,1771876900584,1771888098780.0,active,RMaxNFQAgent,0.99,,,,,,0.000957323,7.78521,67,294,,,,,,1.0,1024,FlatteningReplayBuffer,"(400,)",None,0,0,100,32,1,8,0,1000000,64,True,16,sweep_c51,sweep_c51_seed_8,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.8774241805076599,1.0,0.8081823587417603,0.921818733215332,/home/lcruz1/mlruns/355755658541147001/ed12253a33834c0e94cae8af147b797b/artifacts
355755658541147001,navix_5x5_layout1,8becb06c6ac244898c42e41c84ca2c3a,sweep_c29_seed_7,1,1771876877553,,active,RMaxNFQAgent,0.99,,,,,,0.071877,3.22602,53,43,,,,,,1.0,32768,FlatteningReplayBuffer,"(400,)",None,0,0,100,64,1,7,0,1000000,1,True,1024,sweep_c29,sweep_c29_seed_7,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,,,,,/home/lcruz1/mlruns/355755658541147001/8becb06c6ac244898c42e41c84ca2c3a/artifacts
355755658541147001,navix_5x5_layout1,b096093082534cdf9eb84c6dcfc5d82d,sweep_c16_seed_9,3,1771874252371,1771878088753.0,active,RMaxNFQAgent,0.99,,,,,,3.46993e-06,1.02768,14,12,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",None,0,0,100,64,1,9,0,1000000,2,True,8,sweep_c16,sweep_c16_seed_9,4b5374eca37f2681facc5769bb98fe42c8b6dd01,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.0,0.0,/home/lcruz1/mlruns/355755658541147001/b096093082534cdf9eb84c6dcfc5d82d/artifacts
355755658541147001,navix_5x5_layout1,a0e775ff97c146b5b8ec1371b63d5c89,sweep_c16_seed_0,3,1771874254881,1771877936946.0,active,RMaxNFQAgent,0.99,,,,,,3.46993e-06,1.02768,14,12,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",None,0,0,100,64,1,0,0,1000000,2,True,8,sweep_c16,sweep_c16_seed_0,4b5374eca37f2681facc5769bb98fe42c8b6dd01,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.0,0.0,/home/lcruz1/mlruns/355755658541147001/a0e775ff97c146b5b8ec1371b63d5c89/artifacts
355755658541147001,navix_5x5_layout1,433778d1542e4836a672cd6ec6a664d7,sweep_c76_seed_5,3,1771877024675,1771881475733.0,active,DRMAgent,0.99,,,,5,191,8.45665e-06,5.78327,,,1,1.0,128,True,1.0,,16384,FlatteningReplayBuffer,"(33,)",None,0,0,100,2048,1,5,0,1000000,4,True,32,sweep_c76,sweep_c76_seed_5,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.00036949789500795305,0.0005998800043016672,/home/lcruz1/mlruns/355755658541147001/433778d1542e4836a672cd6ec6a664d7/artifacts
355755658541147001,navix_5x5_layout1,880cbd9a83f54e4ab3d8ffa7ed5f3fe8,sweep_c1_seed_4,3,1771874231449,1771878510265.0,active,RMaxNFQAgent,0.99,,,,,,0.000129897,7.81796,27,145,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",None,0,0,100,32,1,4,0,1000000,512,True,256,sweep_c1,sweep_c1_seed_4,4b5374eca37f2681facc5769bb98fe42c8b6dd01,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.009644449688494205,0.01638367585837841,/home/lcruz1/mlruns/355755658541147001/880cbd9a83f54e4ab3d8ffa7ed5f3fe8/artifacts
355755658541147001,navix_5x5_layout1,88f2625876124bee86e02118cde78022,sweep_c6_seed_8,3,1771883481282,1771886310114.0,active,DQNAgent,0.99,287906,0.151653,0.442241,,,0.27805,4.38609,,,,,32768,,,,2048,FlatteningReplayBuffer,"(33,)",None,0,0,100,256,1,8,0,1000000,64,True,512,sweep_c6,sweep_c6_seed_8,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.016104474663734436,0.03170514106750488,/home/lcruz1/mlruns/355755658541147001/88f2625876124bee86e02118cde78022/artifacts
355755658541147001,navix_5x5_layout1,eb601e06f38e41e58b415d0a58318115,sweep_c31_seed_7,3,1771877011885,1771879899550.0,active,DRMAgent,0.99,,,,5,276,1.68625e-05,4.43643,,,1,1.0,32768,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",None,0,0,100,64,1,7,0,1000000,16,True,32,sweep_c31,sweep_c31_seed_7,56e3672354b6110aa7d48a543247e209f4203b43,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.00038004995440132916,0.000699860043823719,/home/lcruz1/mlruns/355755658541147001/eb601e06f38e41e58b415d0a58318115/artifacts
355755658541147001,navix_5x5_layout1,e601a1ef1b37425aa8c4a7cb94e38edd,sweep_c14_seed_9,3,1771874254881,1771877335846.0,active,RMaxNFQAgent,0.99,,,,,,0.0490337,6.6789,42,32,,,,,,1.0,1024,FlatteningReplayBuffer,"(400,)",None,0,0,100,64,1,9,0,1000000,8,True,8192,sweep_c14,sweep_c14_seed_9,4b5374eca37f2681facc5769bb98fe42c8b6dd01,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.0012930815573781729,0.0024982511531561613,/home/lcruz1/mlruns/355755658541147001/e601a1ef1b37425aa8c4a7cb94e38edd/artifacts
355755658541147001,navix_5x5_layout1,8c0916193df943b682c3d3ebc5037f6b,sweep_c96_seed_4,3,1771884443857,1771887585734.0,active,DQNAgent,0.99,468889,0.0421027,0.980465,,,2.33554e-06,6.78961,,,,,512,,,,4096,FlatteningReplayBuffer,"(33,)",None,0,0,100,64,1,4,0,1000000,16,True,1024,sweep_c96,sweep_c96_seed_4,4bd4a4d96a07cb312657dcd601e616a8236954a8,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,0.0,0.0,0.016491489484906197,0.030776843428611755,/home/lcruz1/mlruns/355755658541147001/8c0916193df943b682c3d3ebc5037f6b/artifacts
