agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DRMAgent,sweep_c30,10,0.1147721983492374,0.00701861398176862,0.0022194806199892342,0.1068511605262756,0.1306877732276916,0.1134110987186431,0.11061125807464117,0.11726514063775534,DRMAgent,0.99,,,,5.0,368.0,0.0285351,9.21972,,,1.0,16384.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,8,0,1000000,512,True,8192
RMaxNFQAgent,sweep_c9,10,0.11061902619985628,0.31266536145561225,0.0988734687639554,0.0,0.9996961951255798,0.009180488530546399,0.00460753444349385,0.015423546778038099,RMaxNFQAgent,0.99,,,,,,0.00414243,4.27082,84.0,36.0,,,,,1.0,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,4,0,1000000,4,True,1
RMaxNFQAgent,sweep_c45,10,0.09986484140681566,0.3133126806643909,0.09907816907124725,0.0,0.9915622472763062,0.0002999700082,0.00012499999684221564,0.00154799525626,RMaxNFQAgent,0.99,,,,,,0.000136397,2.01882,19.0,250.0,,,,,1.0,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,0,0,1000000,64,True,256
RMaxNFQAgent,sweep_c54,10,0.09734732949873429,0.2715307436840293,0.08586556048009121,0.0017989206826314,0.8693298697471619,0.007471787976100999,0.0034200176596641003,0.024860601173713776,RMaxNFQAgent,0.99,,,,,,0.00607843,3.9648,16.0,172.0,,,,,1.0,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,2,0,1000000,128,True,4
RMaxNFQAgent,sweep_c53,10,0.09489123715975437,0.29954540798994794,0.09472457518926351,9.999999747378752e-05,0.947412371635437,0.00014999999621064376,9.999999747378752e-05,0.0001999999949475,RMaxNFQAgent,0.99,,,,,,2.43986e-06,14.1727,33.0,156.0,,,,,1.0,65536,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,5,0,1000000,64,True,4
RMaxNFQAgent,sweep_c91,10,0.09152822596952316,0.06208486813415944,0.01963295915351521,0.0049880286678671,0.2222493141889572,0.0968411825597286,0.04764430504292245,0.11895687505602832,RMaxNFQAgent,0.99,,,,,,0.0456596,6.69571,49.0,252.0,,,,,1.0,65536,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,7,0,1000000,8,True,128
RMaxNFQAgent,sweep_c24,10,0.08936683179927055,0.2766059081567586,0.08747046840347042,0.0008996401447802,0.8765941858291626,0.0016485912492498,0.00132433779072015,0.00234713859390465,RMaxNFQAgent,0.99,,,,,,0.00323475,5.34882,89.0,123.0,,,,,1.0,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,0,0,1000000,128,True,2048
DRMAgent,sweep_c60,10,0.07220437885844146,0.1956975622764849,0.06188500293363384,0.0006999300094321,0.6270267963409424,0.0034414591500535,0.001024665078148225,0.0159127097576856,DRMAgent,0.99,,,,5.0,313.0,0.0137084,9.52146,,,1.0,32768.0,True,1.0,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,9,0,1000000,2,True,4096
RMaxNFQAgent,sweep_c40,10,0.06015138778457181,0.07659084799172317,0.024220152757757834,0.0001999999949475,0.2493021041154861,0.0497944969683885,0.0011739862966351,0.08248991891741746,RMaxNFQAgent,0.99,,,,,,0.00214892,1.76037,81.0,44.0,,,,,1.0,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,0,0,1000000,8,True,64
RMaxNFQAgent,sweep_c58,10,0.0596413060207851,0.1713736460704676,0.05419310525102422,0.0016991504235193,0.547257125377655,0.0037939397152513,0.0032952220062725003,0.0100087539758533,RMaxNFQAgent,0.99,,,,,,0.00399569,9.4078,59.0,173.0,,,,,1.0,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,0,0,1000000,512,True,4096
