parent_run_id,parent_name,eval_auc_mean,eval_auc_se,eval_last100_mean,eval_last100_se,eval_full_mean,eval_full_se,eval_n_seeds,train_auc_mean,train_auc_se,train_last100_mean,train_last100_se,train_full_mean,train_full_se,train_n_seeds,param.num_actions,param.m,param.initial_value,param.learning_rate,param.num_states,param.r_max,param.discount,param.horizon
273821127fb84100bb57fd1d043d961e,rmax_dtp_planner_lr0p1_m_1_hz1,0.0,0.0,0.0,0.0,0.0,0.0,11,-1237.4778985977173,98.02864010509396,0.0,0.0,-0.008249852657318115,0.0006535242673672931,11,2,1,0.0,0.1,252,6.0,0.9,1
395bfe9c49a24d498ac63243221388d2,rmax_dtp_planner_lr0p05_m_30_hz3,0.0,0.0,0.0,0.0,0.0,0.0,11,-12385.43348312378,661.532256277599,0.0,0.0,-0.045810578862826024,0.0022834686985927586,11,2,30,0.0,0.05,252,6.0,0.9,3
26762559fd244ad399bd236ce524962d,rmax_dtp_planner_lr0p05_m_25_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-8592.054261267185,816.7406454484363,0.0,0.0,-0.03252600338558356,0.0026269684473411376,11,2,25,0.0,0.05,252,6.0,0.9,6
c18afd49e57e4cc18e5efd0cf319d0b3,rmax_dtp_planner_lr0p05_m_25_hz5,0.0,0.0,0.0,0.0,0.0,0.0,11,-9279.773473739624,729.970109630002,0.0,0.0,-0.035488627513249715,0.002576271401006038,11,2,25,0.0,0.05,252,6.0,0.9,5
29cca2a0be0347c3b83448c04394db7a,rmax_dtp_planner_lr0p05_m_25_hz4,0.0,0.0,0.0,0.0,0.0,0.0,11,-8860.55412888527,983.7036087842395,0.0,0.0,-0.03393580138683319,0.0033197589965708006,11,2,25,0.0,0.05,252,6.0,0.9,4
1e3754033edf4f28a40e8f197611ff9f,rmax_dtp_planner_lr0p05_m_25_hz2,0.0,0.0,0.0,0.0,0.0,0.0,11,-9252.766317129135,887.3772370652969,0.0,0.0,-0.035033766945203146,0.0029545289709015784,11,2,25,0.0,0.05,252,6.0,0.9,2
2030289db0d74f5ebc68284146348875,rmax_dtp_planner_lr0p05_m_20_hz4,0.0,0.0,0.0,0.0,0.0,0.0,11,-7224.731528759003,623.4074124599888,0.0,0.0,-0.028356548547744755,0.002277218776977081,11,2,20,0.0,0.05,252,6.0,0.9,4
0aa2fe1e5c424825a0d6d626677ae860,rmax_dtp_planner_lr0p05_m_15_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-5150.352090597153,461.67695887797373,0.0,0.0,-0.02114281149705251,0.0015885688618995433,11,2,15,0.0,0.05,252,6.0,0.9,6
e9e65e010610431988dabda41eb3efe1,rmax_dtp_planner_lr0p05_m_15_hz3,0.0,0.0,0.0,0.0,0.0,0.0,11,-5906.054764986038,216.9692011567523,0.0,0.0,-0.02377934006849925,0.0009631914819652444,11,2,15,0.0,0.05,252,6.0,0.9,3
ff73fce6cded4e7d8edcb6b0712de2d8,rmax_dtp_planner_lr0p05_m_15_hz1,0.0,0.0,0.0,0.0,0.0,0.0,11,-5400.903284549713,544.4695861960852,0.0,0.0,-0.022143642067909242,0.001834491963780502,11,2,15,0.0,0.05,252,6.0,0.9,1
222c417d81eb4edf8640551eeabff082,rmax_dtp_planner_lr0p05_m_10_hz7,0.0,0.0,0.0,0.0,0.0,0.0,11,-3467.052483558655,466.3905073231919,0.0,0.0,-0.015653605063756307,0.0015403191062879126,11,2,10,0.0,0.05,252,6.0,0.9,7
d473c5f67dec4e7592448827cb2d427c,rmax_dtp_planner_lr0p05_m_10_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-3235.7792913913727,292.9073735329204,0.0,0.0,-0.015073877096176146,0.0010763360513424336,11,2,10,0.0,0.05,252,6.0,0.9,6
d549a47944754619a7148fb68eed5de0,rmax_dtp_planner_lr0p05_m_10_hz5,0.0,0.0,0.0,0.0,0.0,0.0,11,-3517.7482962608337,379.01664462386725,0.0,0.0,-0.015751675645510357,0.001428710977976203,11,2,10,0.0,0.05,252,6.0,0.9,5
be29407e99694eb6902be17ede9e76cb,rmax_dtp_planner_lr0p05_m_10_hz4,0.0,0.0,0.0,0.0,0.0,0.0,11,-3196.0236072540283,542.8369560321862,0.0,0.0,-0.015123143235842388,0.00189682876129904,11,2,10,0.0,0.05,252,6.0,0.9,4
b70145f54aab44b991ad0fec5631bf07,rmax_dtp_planner_lr0p05_m_10_hz2,0.0,0.0,0.0,0.0,0.0,0.0,11,-3170.247560739517,363.74249162738073,0.0,0.0,-0.014958904882272084,0.0013355620049126046,11,2,10,0.0,0.05,252,6.0,0.9,2
cb45d33941204c33b7ed269b23eded6b,rmax_dtp_planner_lr0p05_m_5_hz7,0.0,0.0,0.0,0.0,0.0,0.0,11,-1191.4413809776306,70.60681234379598,0.0,0.0,-0.00794294253985087,0.0004707120822919732,11,2,5,0.0,0.05,252,6.0,0.9,7
ce503694a90f4017b78793fa596755bd,rmax_dtp_planner_lr0p05_m_5_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-1502.1450340747833,286.41143649223994,0.0,0.0,-0.008936360001564026,0.0008597020637442566,11,2,5,0.0,0.05,252,6.0,0.9,6
50f01c78844f4c749a68c469ec338008,rmax_dtp_planner_lr0p05_m_5_hz5,0.0,0.0,0.0,0.0,0.0,0.0,11,-1475.948816537857,159.01143309433832,0.0,0.0,-0.009459557255109151,0.0008358598027593568,11,2,5,0.0,0.05,252,6.0,0.9,5
e0c6f0c5579147d5a32708f723683f32,rmax_dtp_planner_lr0p05_m_5_hz4,0.0,0.0,0.0,0.0,0.0,0.0,11,-1299.709928035736,81.88270297510432,0.0,0.0,-0.008664732853571574,0.0005458846865006954,11,2,5,0.0,0.05,252,6.0,0.9,4
16f76165054a49fe9e96ac6b6682cc3a,rmax_dtp_planner_lr0p05_m_5_hz3,0.0,0.0,0.0,0.0,0.0,0.0,11,-1227.695107460022,83.61931646491509,0.0,0.0,-0.008184634049733481,0.0005574621097661006,11,2,5,0.0,0.05,252,6.0,0.9,3
1052eaf596494551a3e3d5baf08624de,rmax_dtp_planner_lr0p05_m_5_hz2,0.0,0.0,0.0,0.0,0.0,0.0,11,-1709.4318568706512,282.6127348697692,0.0,0.0,-0.009534121791521709,0.0009313472913519779,11,2,5,0.0,0.05,252,6.0,0.9,2
ffe8ec0cf55c42e087c868b5ea8c5913,rmax_dtp_planner_lr0p05_m_5_hz1,0.0,0.0,0.0,0.0,0.0,0.0,11,-1305.0127148628235,99.3641402488275,0.0,0.0,-0.00853341809908549,0.000597429056948926,11,2,5,0.0,0.05,252,6.0,0.9,1
bf7b15fb5946465183a16cb04ac670b7,rmax_dtp_planner_lr0p05_m_1_hz7,0.0,0.0,0.0,0.0,0.0,0.0,11,-1159.397041797638,108.64336180282031,0.0,0.0,-0.007729313611984254,0.0007242890786854687,11,2,1,0.0,0.05,252,6.0,0.9,7
c379922a9d9344ac8860d1846f852196,rmax_dtp_planner_lr0p05_m_1_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-1122.2558379173279,91.42253765880217,0.0,0.0,-0.007481705586115518,0.0006094835843920145,11,2,1,0.0,0.05,252,6.0,0.9,6
3c29634003e54d9689291244dc144f8d,rmax_dtp_planner_lr0p05_m_1_hz5,0.0,0.0,0.0,0.0,0.0,0.0,11,-1195.7655727863312,107.9885581883299,0.0,0.0,-0.007971770485242207,0.0007199237212555328,11,2,1,0.0,0.05,252,6.0,0.9,5
36b3eb570c734d25bf95aad3a11be155,rmax_dtp_planner_lr0p05_m_1_hz4,0.0,0.0,0.0,0.0,0.0,0.0,11,-1222.9568481445312,82.30394016700978,0.0,0.0,-0.008153045654296875,0.0005486929344467318,11,2,1,0.0,0.05,252,6.0,0.9,4
31fe0d882df44d7c86cb373a8741dbcf,rmax_dtp_planner_lr0p05_m_1_hz3,0.0,0.0,0.0,0.0,0.0,0.0,11,-1121.6314792633057,123.09098076044923,0.0,0.0,-0.0074775431950887036,0.0008206065384029948,11,2,1,0.0,0.05,252,6.0,0.9,3
3c3779080d0243fb8665fd61deade87b,rmax_dtp_planner_lr0p05_m_1_hz2,0.0,0.0,0.0,0.0,0.0,0.0,11,-1346.6575860977173,80.01539244041021,0.0,0.0,-0.00897771724065145,0.0005334359496027347,11,2,1,0.0,0.05,252,6.0,0.9,2
9334d831465d446e8419e07acb6c5937,rmax_dtp_planner_lr0p05_m_1_hz1,0.0,0.0,0.0,0.0,0.0,0.0,11,-949.6920049190521,85.81385844425111,0.0,0.0,-0.006331280032793681,0.0005720923896283407,11,2,1,0.0,0.05,252,6.0,0.9,1
59c2322dc8e949a6ba658a9dc65d0a78,rmax_dtp_planner_lr0p03_m_30_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-12389.475756883621,616.6192765796491,0.0,0.0,-0.04508813126881917,0.002116261573020724,11,2,30,0.0,0.03,252,6.0,0.9,6
9ee87e9f46744d1390e828745866d2bd,rmax_dtp_planner_lr0p03_m_30_hz5,0.0,0.0,0.0,0.0,0.0,0.0,11,-10522.934067249298,1071.6378420743686,0.0,0.0,-0.039616731246312466,0.0036313808043846496,11,2,30,0.0,0.03,252,6.0,0.9,5
96e4e6ea345e4a3a9a43066606e2b7b6,rmax_dtp_planner_lr0p03_m_30_hz4,0.0,0.0,0.0,0.0,0.0,0.0,11,-10080.54347038269,1008.3375383194847,0.0,0.0,-0.037515240669250494,0.0034364055328905234,11,2,30,0.0,0.03,252,6.0,0.9,4
1829d3652e1b4c76ae13001e2fd2f49f,rmax_dtp_planner_lr0p03_m_30_hz1,0.0,0.0,0.0,0.0,0.0,0.0,11,-10027.463853359222,932.5770013964024,0.0,0.0,-0.036904736479123436,0.003189033902288998,11,2,30,0.0,0.03,252,6.0,0.9,1
f9ba7a838a61427d88b643731633a84f,rmax_dtp_planner_lr0p03_m_25_hz7,0.0,0.0,0.0,0.0,0.0,0.0,11,-9748.618590831757,1001.2497227869175,0.0,0.0,-0.0366904444694519,0.003430778214175257,11,2,25,0.0,0.03,252,6.0,0.9,7
ed43bc2d123f4ef08a10fda9afb06ae4,rmax_dtp_planner_lr0p03_m_25_hz5,0.0,0.0,0.0,0.0,0.0,0.0,11,-9928.633531928062,622.7444651671558,0.0,0.0,-0.03746344378590584,0.002158792208349123,11,2,25,0.0,0.03,252,6.0,0.9,5
d5fbb64df1a54d4cae9a0cfc8e5b3505,rmax_dtp_planner_lr0p03_m_20_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-6282.511258125305,467.7431156276944,0.0,0.0,-0.025259984175364174,0.0016841749065690309,11,2,20,0.0,0.03,252,6.0,0.9,6
1447fe1ab5eb466c9d4697807e60f19b,rmax_dtp_planner_lr0p03_m_15_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-5681.463187932968,423.0102755813219,0.0,0.0,-0.022606119751930238,0.0015208249850373232,11,2,15,0.0,0.03,252,6.0,0.9,6
392a2755537a4e7eb8b0ec4f8acbcefb,rmax_dtp_planner_lr0p03_m_15_hz4,0.0,0.0,0.0,0.0,0.0,0.0,11,-4486.031258106232,362.0856084447872,0.0,0.0,-0.019092934250831604,0.0012094022676080371,11,2,15,0.0,0.03,252,6.0,0.9,4
e254651737804aa39c74ff7e29b30f21,rmax_dtp_planner_lr0p03_m_10_hz7,0.0,0.0,0.0,0.0,0.0,0.0,11,-2901.760321855545,557.3229371543953,0.0,0.0,-0.01372377065817515,0.001848441752354459,11,2,10,0.0,0.03,252,6.0,0.9,7
2c98d82988c6487b9b1a7cb9c68c3705,rmax_dtp_planner_lr0p03_m_10_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-3147.68488407135,408.31579923611145,0.0,0.0,-0.014387439966201782,0.001557347141371206,11,2,10,0.0,0.03,252,6.0,0.9,6
075b0f104f2047beb0f58a43c5d2c727,rmax_dtp_planner_lr0p03_m_10_hz5,0.0,0.0,0.0,0.0,0.0,0.0,11,-3688.6703848838806,406.81870337703253,0.0,0.0,-0.016004300693670908,0.0015917737159355098,11,2,10,0.0,0.03,252,6.0,0.9,5
87f5b87399ff422ab4f9e46570978414,rmax_dtp_planner_lr0p03_m_10_hz4,0.0,0.0,0.0,0.0,0.0,0.0,11,-3532.234752178192,325.5453007729598,0.0,0.0,-0.016261478781700135,0.0012237769688326922,11,2,10,0.0,0.03,252,6.0,0.9,4
cf74289e09f64e7bb93defbd2ab3d3c1,rmax_dtp_planner_lr0p03_m_10_hz2,0.0,0.0,0.0,0.0,0.0,0.0,11,-2709.997123479843,385.1463512133691,0.0,0.0,-0.013530101120471955,0.0014419748056414838,11,2,10,0.0,0.03,252,6.0,0.9,2
81f5b22d505c4cd3a90a2685d427888b,rmax_dtp_planner_lr0p03_m_10_hz1,0.0,0.0,0.0,0.0,0.0,0.0,11,-2213.8364374637604,407.8677727488339,0.0,0.0,-0.011009251177310943,0.0016195174376606137,11,2,10,0.0,0.03,252,6.0,0.9,1
b923a5dbbacc4d2fa6d3bf9b01ec6e33,rmax_dtp_planner_lr0p03_m_5_hz7,0.0,0.0,0.0,0.0,0.0,0.0,11,-1682.8834652900696,292.1397050875857,0.0,0.0,-0.009948509931564332,0.0011432484590988546,11,2,5,0.0,0.03,252,6.0,0.9,7
f46fe42ebb1e45fc99fd7e60f24b29a1,rmax_dtp_planner_lr0p03_m_5_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-1349.2859244346619,78.20307692531728,0.0,0.0,-0.00899523949623108,0.0005213538461687819,11,2,5,0.0,0.03,252,6.0,0.9,6
ffde508904f94c03b36d0fe3d1bf8b4c,rmax_dtp_planner_lr0p03_m_5_hz5,0.0,0.0,0.0,0.0,0.0,0.0,11,-1341.567087173462,150.53348515082024,0.0,0.0,-0.008392902533213297,0.0005914943710640104,11,2,5,0.0,0.03,252,6.0,0.9,5
5ea126cbb01c441b9b2192a199061d34,rmax_dtp_planner_lr0p03_m_5_hz4,0.0,0.0,0.0,0.0,0.0,0.0,11,-1339.9012207984924,112.07187174426038,0.0,0.0,-0.008782674809296927,0.0007124382025544241,11,2,5,0.0,0.03,252,6.0,0.9,4
227bbce3a85e4a4794717d89e7b7fc30,rmax_dtp_planner_lr0p03_m_5_hz3,0.0,0.0,0.0,0.0,0.0,0.0,11,-1189.239925146103,92.10013113005328,0.0,0.0,-0.007928266167640686,0.0006140008742003552,11,2,5,0.0,0.03,252,6.0,0.9,3
f52e69a5c07947fdaeb02224f509a3bf,rmax_dtp_planner_lr0p03_m_5_hz1,0.0,0.0,0.0,0.0,0.0,0.0,11,-1335.3878736495972,141.86197294852167,0.0,0.0,-0.008440601150194803,0.0006806268945212954,11,2,5,0.0,0.03,252,6.0,0.9,1
f1c2d1f318e74ff1b5d8cf7607630410,rmax_dtp_planner_lr0p03_m_1_hz7,0.0,0.0,0.0,0.0,0.0,0.0,11,-1088.507902622223,69.49661813215305,0.0,0.0,-0.007256719350814819,0.00046331078754768704,11,2,1,0.0,0.03,252,6.0,0.9,7
307789172e6d409c9ecf1453470893f0,rmax_dtp_planner_lr0p03_m_1_hz6,0.0,0.0,0.0,0.0,0.0,0.0,11,-1011.7975294589996,68.81668203364465,0.0,0.0,-0.006745316863059997,0.0004587778802242978,11,2,1,0.0,0.03,252,6.0,0.9,6
62072e95cff040ad9eeb517096582be2,rmax_dtp_planner_lr0p03_m_1_hz5,0.0,0.0,0.0,0.0,0.0,0.0,11,-1233.6969256401062,98.17093275889337,0.0,0.0,-0.008224646170934042,0.000654472885059289,11,2,1,0.0,0.03,252,6.0,0.9,5
6d86f082972b4e928306e9f787c5bb75,rmax_dtp_planner_lr0p03_m_1_hz4,0.0,0.0,0.0,0.0,0.0,0.0,11,-1161.8600010871887,69.72293030559801,0.0,0.0,-0.007745733340581258,0.0004648195353706534,11,2,1,0.0,0.03,252,6.0,0.9,4
8c8a2b4b8c81433588d1722b120383b1,rmax_dtp_planner_lr0p03_m_1_hz3,0.0,0.0,0.0,0.0,0.0,0.0,11,-1062.4415844678879,98.53380701202536,0.0,0.0,-0.007082943896452587,0.0006568920467468355,11,2,1,0.0,0.03,252,6.0,0.9,3
8f470c219cf84fefad183c3b35a70c2c,rmax_dtp_planner_lr0p03_m_1_hz2,0.0,0.0,0.0,0.0,0.0,0.0,11,-1039.8206651210785,86.28250601383385,0.0,0.0,-0.006932137767473856,0.0005752167067588922,11,2,1,0.0,0.03,252,6.0,0.9,2
53e9f63ca55b4534938c1a14637b6fc5,rmax_dtp_planner_lr0p03_m_1_hz1,0.0,0.0,0.0,0.0,0.0,0.0,11,-1158.6284160614014,90.68196389205231,0.0,0.0,-0.007724189440409342,0.0006045464259470155,11,2,1,0.0,0.03,252,6.0,0.9,1
19731e9357264411bbf40f8254167d85,rmax_dtp_planner_lr0p01_m_30_hz7,0.0,0.0,0.0,0.0,0.0,0.0,11,-10647.38753437996,858.0161721657805,0.0,0.0,-0.03990465255578359,0.002801484254401129,11,2,30,0.0,0.01,252,6.0,0.9,7
978e8dfaa0ab472095d7923af3cd3615,rmax_dtp_planner_lr0p01_m_30_hz1,0.0,0.0,0.0,0.0,0.0,0.0,11,-10947.123661637306,655.6910665309789,0.0,0.0,-0.04022605396310488,0.0021205980213081575,11,2,30,0.0,0.01,252,6.0,0.9,1
07aa5228c44a496aa8b65a29282819a8,rmax_dtp_planner_lr0p01_m_25_hz5,0.0,0.0,0.0,0.0,0.0,0.0,11,-10206.464171409607,786.7240107942606,0.0,0.0,-0.03846873084704081,0.0025451696137063235,11,2,25,0.0,0.01,252,6.0,0.9,5
