parent_run_id,parent_name,eval_auc_mean,eval_auc_se,eval_last100_mean,eval_last100_se,eval_full_mean,eval_full_se,eval_total_sum_mean,eval_total_sum_se,eval_n_seeds,train_auc_mean,train_auc_se,train_last100_mean,train_last100_se,train_full_mean,train_full_se,train_total_sum_mean,train_total_sum_se,train_n_seeds,param.num_actions,param.use_time_bonus,param.initial_value,param.learning_rate,param.num_states,param.discount,param.horizon,param.beta
6f36062502134c2d931f8bf37bbe0f8e,ucb_dtp_planner_lr1p0_beta40p0_hz4_timebonus,,,,,,,,,11,0.0,0.0,63.08905601501465,5.113830885680111,63.08905601501465,5.113830885680111,63.08905601501465,5.113830885680111,11,2,True,0.0,1.0,6,0.95,4,40.0
2d3346e3d0c64365b75997ed98bd1fe1,ucb_dtp_planner_lr1p0_beta40p0_hz4_static,,,,,,,,,11,0.0,0.0,61.982883834838866,4.693198576116848,61.982883834838866,4.693198576116848,61.982883834838866,4.693198576116848,11,2,False,0.0,1.0,6,0.95,4,40.0
e82593ca95a24095814496ca0543d80c,ucb_dtp_planner_lr1p0_beta40p0_hz3_timebonus,,,,,,,,,11,0.0,0.0,62.84058303833008,4.268932344046052,62.84058303833008,4.268932344046052,62.84058303833008,4.268932344046052,11,2,True,0.0,1.0,6,0.95,3,40.0
eac4ce3ece7c4a2f93af91723d853a4a,ucb_dtp_planner_lr1p0_beta40p0_hz3_static,,,,,,,,,11,0.0,0.0,63.608577728271484,4.907168744639558,63.608577728271484,4.907168744639558,63.608577728271484,4.907168744639558,11,2,False,0.0,1.0,6,0.95,3,40.0
60e6574c585e455f90e8c821634ae552,ucb_dtp_planner_lr1p0_beta40p0_hz2_timebonus,,,,,,,,,11,0.0,0.0,69.8690299987793,3.569955979102394,69.8690299987793,3.569955979102394,69.8690299987793,3.569955979102394,11,2,True,0.0,1.0,6,0.95,2,40.0
28483bf5473447d3b5cc51a6c963dd43,ucb_dtp_planner_lr1p0_beta40p0_hz2_static,,,,,,,,,11,0.0,0.0,73.317866897583,2.8331204342889453,73.317866897583,2.8331204342889453,73.317866897583,2.8331204342889453,11,2,False,0.0,1.0,6,0.95,2,40.0
2f2756d604d64f37bc8643fb3adaacae,ucb_dtp_planner_lr1p0_beta40p0_hz1_timebonus,,,,,,,,,11,0.0,0.0,73.49255981445313,2.432012722468779,73.49255981445313,2.432012722468779,73.49255981445313,2.432012722468779,11,2,True,0.0,1.0,6,0.95,1,40.0
c9de1615ac7045899d87bdbc3cffc09e,ucb_dtp_planner_lr1p0_beta40p0_hz1_static,,,,,,,,,11,0.0,0.0,67.93966255187988,3.0233388634458045,67.93966255187988,3.0233388634458045,67.93966255187988,3.0233388634458045,11,2,False,0.0,1.0,6,0.95,1,40.0
acfb065897aa458d980529e5b910d9ba,ucb_dtp_planner_lr1p0_beta20p0_hz7_timebonus,,,,,,,,,11,0.0,0.0,79.40208282470704,2.7238250617924735,79.40208282470704,2.7238250617924735,79.40208282470704,2.7238250617924735,11,2,True,0.0,1.0,6,0.95,7,20.0
58c9bf5fc50d45ca81c24bcc0ce0b156,ucb_dtp_planner_lr1p0_beta20p0_hz7_static,,,,,,,,,11,0.0,0.0,81.74447631835938,2.2623817464120415,81.74447631835938,2.2623817464120415,81.74447631835938,2.2623817464120415,11,2,False,0.0,1.0,6,0.95,7,20.0
bb3e5c9fd3604a6db6052707d8d21a03,ucb_dtp_planner_lr1p0_beta20p0_hz6_timebonus,,,,,,,,,11,0.0,0.0,88.19470977783203,2.057317305484781,88.19470977783203,2.057317305484781,88.19470977783203,2.057317305484781,11,2,True,0.0,1.0,6,0.95,6,20.0
7a4f77723c2042968a5b4dff4dba8351,ucb_dtp_planner_lr1p0_beta20p0_hz6_static,,,,,,,,,11,0.0,0.0,80.27146530151367,3.786864013488943,80.27146530151367,3.786864013488943,80.27146530151367,3.786864013488943,11,2,False,0.0,1.0,6,0.95,6,20.0
662d5f1c1a094e96ab1de8c8d15ecf03,ucb_dtp_planner_lr1p0_beta20p0_hz5_timebonus,,,,,,,,,11,0.0,0.0,78.49621124267578,5.905925140746888,78.49621124267578,5.905925140746888,78.49621124267578,5.905925140746888,11,2,True,0.0,1.0,6,0.95,5,20.0
525034fe9b564208a0674f230ab8a181,ucb_dtp_planner_lr1p0_beta20p0_hz5_static,,,,,,,,,11,0.0,0.0,79.16256713867188,3.230895737959806,79.16256713867188,3.230895737959806,79.16256713867188,3.230895737959806,11,2,False,0.0,1.0,6,0.95,5,20.0
b442e2b14a674f7dac57cb6d155fb48b,ucb_dtp_planner_lr1p0_beta20p0_hz4_timebonus,,,,,,,,,11,0.0,0.0,81.09013442993164,2.83331187264706,81.09013442993164,2.83331187264706,81.09013442993164,2.83331187264706,11,2,True,0.0,1.0,6,0.95,4,20.0
3ab5d0b8a374408a857cd56510024788,ucb_dtp_planner_lr1p0_beta20p0_hz4_static,,,,,,,,,11,0.0,0.0,76.94197540283203,3.576961616951817,76.94197540283203,3.576961616951817,76.94197540283203,3.576961616951817,11,2,False,0.0,1.0,6,0.95,4,20.0
e8abdde711884ab3906704699a16f467,ucb_dtp_planner_lr1p0_beta20p0_hz3_timebonus,,,,,,,,,11,0.0,0.0,85.66664199829101,2.6333376828292323,85.66664199829101,2.6333376828292323,85.66664199829101,2.6333376828292323,11,2,True,0.0,1.0,6,0.95,3,20.0
b29f365300a24b9fa546da4e46dcdcaa,ucb_dtp_planner_lr1p0_beta20p0_hz3_static,,,,,,,,,11,0.0,0.0,86.73141708374024,1.4611048584986814,86.73141708374024,1.4611048584986814,86.73141708374024,1.4611048584986814,11,2,False,0.0,1.0,6,0.95,3,20.0
3a47599d5a70475cb01b9cac868a6159,ucb_dtp_planner_lr1p0_beta20p0_hz2_timebonus,,,,,,,,,11,0.0,0.0,81.94252548217773,1.1342076029953463,81.94252548217773,1.1342076029953463,81.94252548217773,1.1342076029953463,11,2,True,0.0,1.0,6,0.95,2,20.0
277918f3e3cd44e5a7df21674b52d3cc,ucb_dtp_planner_lr1p0_beta20p0_hz2_static,,,,,,,,,11,0.0,0.0,84.57372360229492,3.053285203436185,84.57372360229492,3.053285203436185,84.57372360229492,3.053285203436185,11,2,False,0.0,1.0,6,0.95,2,20.0
11ffa8d1287c4fe7875fc2b8330db608,ucb_dtp_planner_lr1p0_beta20p0_hz1_timebonus,,,,,,,,,11,0.0,0.0,82.74676132202148,3.6826303382926295,82.74676132202148,3.6826303382926295,82.74676132202148,3.6826303382926295,11,2,True,0.0,1.0,6,0.95,1,20.0
306fbd33763e498386366989d92d1351,ucb_dtp_planner_lr1p0_beta20p0_hz1_static,,,,,,,,,11,0.0,0.0,84.9692268371582,1.4149882286352882,84.9692268371582,1.4149882286352882,84.9692268371582,1.4149882286352882,11,2,False,0.0,1.0,6,0.95,1,20.0
f14c538df10b403c90eed7b0f4068cee,ucb_dtp_planner_lr1p0_beta10p0_hz7_timebonus,,,,,,,,,11,0.0,0.0,83.61422424316406,2.907539270198803,83.61422424316406,2.907539270198803,83.61422424316406,2.907539270198803,11,2,True,0.0,1.0,6,0.95,7,10.0
6bd3397dbd2743159cb0ee9b3af92c6e,ucb_dtp_planner_lr1p0_beta10p0_hz7_static,,,,,,,,,11,0.0,0.0,79.90879135131836,3.8346345439090896,79.90879135131836,3.8346345439090896,79.90879135131836,3.8346345439090896,11,2,False,0.0,1.0,6,0.95,7,10.0
848c2930fac44cbf9237737a8046d555,ucb_dtp_planner_lr1p0_beta10p0_hz6_timebonus,,,,,,,,,11,0.0,0.0,86.0887237548828,2.5224078420186595,86.0887237548828,2.5224078420186595,86.0887237548828,2.5224078420186595,11,2,True,0.0,1.0,6,0.95,6,10.0
5674641a9be84f5ba62dd9c52d40996c,ucb_dtp_planner_lr1p0_beta10p0_hz6_static,,,,,,,,,11,0.0,0.0,80.7366569519043,3.0881267067275355,80.7366569519043,3.0881267067275355,80.7366569519043,3.0881267067275355,11,2,False,0.0,1.0,6,0.95,6,10.0
9fdbd9e134bf42a7a2d4a7fdb4ece4bf,ucb_dtp_planner_lr1p0_beta10p0_hz5_timebonus,,,,,,,,,11,0.0,0.0,81.28670349121094,3.3297274596206656,81.28670349121094,3.3297274596206656,81.28670349121094,3.3297274596206656,11,2,True,0.0,1.0,6,0.95,5,10.0
d88e8cc35fd74edfb287e9a71ffad8c6,ucb_dtp_planner_lr1p0_beta10p0_hz5_static,,,,,,,,,11,0.0,0.0,82.62989044189453,2.476121814719605,82.62989044189453,2.476121814719605,82.62989044189453,2.476121814719605,11,2,False,0.0,1.0,6,0.95,5,10.0
dcdaa66818f14891a2c3c7f5dc0f31f6,ucb_dtp_planner_lr1p0_beta10p0_hz4_timebonus,,,,,,,,,11,0.0,0.0,78.50268478393555,2.400451604718617,78.50268478393555,2.400451604718617,78.50268478393555,2.400451604718617,11,2,True,0.0,1.0,6,0.95,4,10.0
d383dee186e54ed0b673f24c5abd290f,ucb_dtp_planner_lr1p0_beta10p0_hz4_static,,,,,,,,,11,0.0,0.0,85.12728271484374,2.2484144717407815,85.12728271484374,2.2484144717407815,85.12728271484374,2.2484144717407815,11,2,False,0.0,1.0,6,0.95,4,10.0
1010d3b02ba8439f858094d548ce5211,ucb_dtp_planner_lr1p0_beta10p0_hz3_timebonus,,,,,,,,,11,0.0,0.0,75.7217803955078,2.2591913602940292,75.7217803955078,2.2591913602940292,75.7217803955078,2.2591913602940292,11,2,True,0.0,1.0,6,0.95,3,10.0
550ea08d4e5849dea9bfe25d7d96f241,ucb_dtp_planner_lr1p0_beta10p0_hz3_static,,,,,,,,,11,0.0,0.0,83.71340103149414,3.1567273373786695,83.71340103149414,3.1567273373786695,83.71340103149414,3.1567273373786695,11,2,False,0.0,1.0,6,0.95,3,10.0
9738891cf54340d685caa57562efe387,ucb_dtp_planner_lr1p0_beta10p0_hz2_timebonus,,,,,,,,,11,0.0,0.0,77.66245498657227,2.2107516668485507,77.66245498657227,2.2107516668485507,77.66245498657227,2.2107516668485507,11,2,True,0.0,1.0,6,0.95,2,10.0
6785bd353168440aa8df8ed5bda8e781,ucb_dtp_planner_lr1p0_beta10p0_hz2_static,,,,,,,,,11,0.0,0.0,87.65653839111329,1.65114361932922,87.65653839111329,1.65114361932922,87.65653839111329,1.65114361932922,11,2,False,0.0,1.0,6,0.95,2,10.0
6e6d044921ff4f80bb1f53a4247fec89,ucb_dtp_planner_lr1p0_beta10p0_hz1_timebonus,,,,,,,,,11,0.0,0.0,79.27426605224609,2.246953992035915,79.27426605224609,2.246953992035915,79.27426605224609,2.246953992035915,11,2,True,0.0,1.0,6,0.95,1,10.0
81d7ad25890f41078120113789294384,ucb_dtp_planner_lr1p0_beta10p0_hz1_static,,,,,,,,,11,0.0,0.0,76.02053985595703,3.1982654068330456,76.02053985595703,3.1982654068330456,76.02053985595703,3.1982654068330456,11,2,False,0.0,1.0,6,0.95,1,10.0
0f348d00d2054926aebf41006efd8aba,ucb_dtp_planner_lr1p0_beta5_hz7_timebonus,,,,,,,,,11,0.0,0.0,83.8936393737793,3.5753348450630855,83.8936393737793,3.5753348450630855,83.8936393737793,3.5753348450630855,11,2,True,0.0,1.0,6,0.95,7,5
295cdd551d7740bd94b5ac137c54f359,ucb_dtp_planner_lr1p0_beta5_hz7_static,,,,,,,,,11,0.0,0.0,80.94205017089844,3.514664839331043,80.94205017089844,3.514664839331043,80.94205017089844,3.514664839331043,11,2,False,0.0,1.0,6,0.95,7,5
b7962cc6514c4c8fab5c5f897cefd688,ucb_dtp_planner_lr1p0_beta5_hz6_timebonus,,,,,,,,,11,0.0,0.0,80.91717147827148,3.4297433279957628,80.91717147827148,3.4297433279957628,80.91717147827148,3.4297433279957628,11,2,True,0.0,1.0,6,0.95,6,5
d436ce7d386e443ea126c4f7146dbe2d,ucb_dtp_planner_lr1p0_beta5_hz6_static,,,,,,,,,11,0.0,0.0,83.86045532226562,2.3597100106592737,83.86045532226562,2.3597100106592737,83.86045532226562,2.3597100106592737,11,2,False,0.0,1.0,6,0.95,6,5
8899b105899645c09d826b4dff8a9bfd,ucb_dtp_planner_lr1p0_beta5_hz5_timebonus,,,,,,,,,11,0.0,0.0,81.83059997558594,2.5911094832651704,81.83059997558594,2.5911094832651704,81.83059997558594,2.5911094832651704,11,2,True,0.0,1.0,6,0.95,5,5
17b9df4fdb644e3fa20832c9231f3b67,ucb_dtp_planner_lr1p0_beta5_hz5_static,,,,,,,,,11,0.0,0.0,80.79544372558594,4.019406403318982,80.79544372558594,4.019406403318982,80.79544372558594,4.019406403318982,11,2,False,0.0,1.0,6,0.95,5,5
9ac8d63924c14b28a17da56edbaf2476,ucb_dtp_planner_lr1p0_beta5_hz4_timebonus,,,,,,,,,11,0.0,0.0,84.69407958984375,2.220267863900247,84.69407958984375,2.220267863900247,84.69407958984375,2.220267863900247,11,2,True,0.0,1.0,6,0.95,4,5
122bd6bc06eb4a8d9a451682f02ffd78,ucb_dtp_planner_lr1p0_beta5_hz4_static,,,,,,,,,11,0.0,0.0,76.9504005432129,3.5446562839454687,76.9504005432129,3.5446562839454687,76.9504005432129,3.5446562839454687,11,2,False,0.0,1.0,6,0.95,4,5
4ae3e877f3664913a6c542b410762e3c,ucb_dtp_planner_lr1p0_beta5_hz3_timebonus,,,,,,,,,11,0.0,0.0,78.15437316894531,2.5667006572089117,78.15437316894531,2.5667006572089117,78.15437316894531,2.5667006572089117,11,2,True,0.0,1.0,6,0.95,3,5
c58ce88a238b450c91a7e109fa2942cc,ucb_dtp_planner_lr1p0_beta5_hz3_static,,,,,,,,,11,0.0,0.0,81.76504974365234,3.5177193255930477,81.76504974365234,3.5177193255930477,81.76504974365234,3.5177193255930477,11,2,False,0.0,1.0,6,0.95,3,5
b3f10796f14340bb81f54eb2dcee75a9,ucb_dtp_planner_lr1p0_beta5_hz2_timebonus,,,,,,,,,11,0.0,0.0,75.34335479736328,4.886633478222781,75.34335479736328,4.886633478222781,75.34335479736328,4.886633478222781,11,2,True,0.0,1.0,6,0.95,2,5
a9ea0580149c4f64aaa368f110f003be,ucb_dtp_planner_lr1p0_beta5_hz2_static,,,,,,,,,11,0.0,0.0,78.34247360229492,3.162999171680866,78.34247360229492,3.162999171680866,78.34247360229492,3.162999171680866,11,2,False,0.0,1.0,6,0.95,2,5
42f8321990b4440fb2f91f54dd662d5f,ucb_dtp_planner_lr1p0_beta5_hz1_timebonus,,,,,,,,,11,0.0,0.0,83.83450546264649,2.222363430971797,83.83450546264649,2.222363430971797,83.83450546264649,2.222363430971797,11,2,True,0.0,1.0,6,0.95,1,5
9ee0b2ef27c84769bc906a52b6693755,ucb_dtp_planner_lr1p0_beta5_hz1_static,,,,,,,,,11,0.0,0.0,82.64397811889648,2.477826921243175,82.64397811889648,2.477826921243175,82.64397811889648,2.477826921243175,11,2,False,0.0,1.0,6,0.95,1,5
ceab933ed1cb4bf6b426fa4809b6134b,ucb_dtp_planner_lr0p8_beta100_hz7_timebonus,,,,,,,,,11,0.0,0.0,280.00790348052976,236.38394921494253,280.00790348052976,236.38394921494253,280.00790348052976,236.38394921494253,11,2,True,0.0,0.8,6,0.95,7,100
3a6c9f14381748e28b296b95afadc5cb,ucb_dtp_planner_lr0p8_beta100_hz7_static,,,,,,,,,11,0.0,0.0,55.74894561767578,4.672721089971083,55.74894561767578,4.672721089971083,55.74894561767578,4.672721089971083,11,2,False,0.0,0.8,6,0.95,7,100
a0d32f2ad39341499a77c18e5642b216,ucb_dtp_planner_lr0p8_beta100_hz6_timebonus,,,,,,,,,11,0.0,0.0,38.66268405914307,2.854707151251203,38.66268405914307,2.854707151251203,38.66268405914307,2.854707151251203,11,2,True,0.0,0.8,6,0.95,6,100
34694caae2df45389da1e2527e973c38,ucb_dtp_planner_lr0p8_beta100_hz6_static,,,,,,,,,11,0.0,0.0,56.71920928955078,5.3958905032254885,56.71920928955078,5.3958905032254885,56.71920928955078,5.3958905032254885,11,2,False,0.0,0.8,6,0.95,6,100
957cde637c484a77b76961bcee2a8142,ucb_dtp_planner_lr0p8_beta100_hz5_timebonus,,,,,,,,,11,0.0,0.0,303.428372001648,259.40247660141284,303.428372001648,259.40247660141284,303.428372001648,259.40247660141284,11,2,True,0.0,0.8,6,0.95,5,100
a8556bf485fb4143b4cae69a545cfce1,ucb_dtp_planner_lr0p8_beta100_hz5_static,,,,,,,,,11,0.0,0.0,1082.4055236816407,1019.1023616951226,1082.4055236816407,1019.1023616951226,1082.4055236816407,1019.1023616951226,11,2,False,0.0,0.8,6,0.95,5,100
754905cb79144bb0868db6878e1a5a52,ucb_dtp_planner_lr0p8_beta100_hz4_timebonus,,,,,,,,,11,0.0,0.0,432.5611577987671,396.55217128746534,432.5611577987671,396.55217128746534,432.5611577987671,396.55217128746534,11,2,True,0.0,0.8,6,0.95,4,100
ce4aad44252342d190208752a2bdead0,ucb_dtp_planner_lr0p8_beta100_hz4_static,,,,,,,,,11,0.0,0.0,64.30162773132324,3.3438363271574354,64.30162773132324,3.3438363271574354,64.30162773132324,3.3438363271574354,11,2,False,0.0,0.8,6,0.95,4,100
c7f6e5a74752440884ef18ba916dce60,ucb_dtp_planner_lr0p8_beta100_hz3_timebonus,,,,,,,,,11,0.0,0.0,40.862867546081546,4.303838896483367,40.862867546081546,4.303838896483367,40.862867546081546,4.303838896483367,11,2,True,0.0,0.8,6,0.95,3,100
e3913c30c9de450cae268f2b06c6f7ce,ucb_dtp_planner_lr0p8_beta100_hz3_static,,,,,,,,,11,0.0,0.0,52.34020500183105,2.6373739204567173,52.34020500183105,2.6373739204567173,52.34020500183105,2.6373739204567173,11,2,False,0.0,0.8,6,0.95,3,100
