parent_run_id,parent_name,eval_auc_mean,eval_auc_se,eval_last100_mean,eval_last100_se,eval_full_mean,eval_full_se,eval_n_seeds,train_auc_mean,train_auc_se,train_last100_mean,train_last100_se,train_full_mean,train_full_se,train_n_seeds,param.num_actions,param.m,param.initial_value,param.learning_rate,param.num_states,param.r_max,param.discount,param.horizon
c669ed2ee2674d7e837e8fff56ff6a2b,rmax_dtp_planner_lr0p1_m_10_hz5,12796258.70153904,10922.001732588415,42.83998855590821,0.0818840643837372,42.72073119274775,0.036811528358812476,11,13303034.723842144,544020.9033693742,42.7139885559082,0.07029224708316037,44.392221187829975,1.8128339014945793,11,2,10,0.0,0.1,6,6.0,0.9,5
829c4ce680d84b3e86bc0f6a6e08c001,rmax_dtp_planner_lr0p01_m_1_hz5,12782121.494877338,11177.458059643799,42.83998855590821,0.06774953874381735,42.67293227342765,0.03660552941785289,11,12797573.919582367,10381.30315165442,42.7904885559082,0.08550000000000003,42.718153369267775,0.03347024911055627,11,2,1,0.0,0.01,6,6.0,0.9,5
d3a65b0caa6c4da7bff042def4cb9509,rmax_dtp_planner_lr0p03_m_1_hz5,12797619.597148895,11805.551019581277,42.8399885559082,0.09024965373894805,42.72520788637797,0.03790318228400603,11,12801935.072278976,5911.975913155996,42.637488555908206,0.0759687435726035,42.73394522062937,0.018978416922723694,11,2,1,0.0,0.03,6,6.0,0.9,5
f511849b1dc54b399f3c5b05a4d38ddb,rmax_dtp_planner_lr0p05_m_20_hz4,12794883.093357086,9873.629316393342,42.8399885559082,0.07677890335241849,42.721235292116795,0.03287148690324422,11,13389204.944646358,355541.4610805008,42.6779885559082,0.0824863625092049,45.075969179073965,1.3083732271460735,11,2,20,0.0,0.05,6,6.0,0.9,4
89b95a98d0a54037a72e2d9fadf26fbd,rmax_dtp_planner_lr0p03_m_10_hz1,12809541.654324532,7855.182122199762,42.835488555908206,0.07362234715084842,42.76728501749038,0.027100663835149016,11,12753402.591109276,10788.966688364448,42.7139885559082,0.1030097082803362,42.56243753178914,0.03634815974837408,11,2,10,0.0,0.03,6,6.0,0.9,1
b3526c59461744d2bedb254a0f070807,rmax_dtp_planner_lr0p1_m_25_hz1,12793970.741474628,10180.0296004142,42.835488555908206,0.09233228037907405,42.716802869200706,0.03312435506505293,11,12948647.651422024,240934.30249989292,42.8174885559082,0.0671658395317148,43.211525694251065,0.8033274686556591,11,2,25,0.0,0.1,6,6.0,0.9,1
6f19e71beded4b1bbe73edf611de9243,rmax_dtp_planner_lr0p05_m_15_hz5,12806079.175662994,8974.864147679991,42.8354885559082,0.05128596299183646,42.75753931649526,0.029657002866370165,11,12758909.17479992,11678.509575707432,42.812988555908206,0.07042016756583289,42.578671901186304,0.038690829092880824,11,2,15,0.0,0.05,6,6.0,0.9,5
363e98a8250a4ce6bca27dc702709c55,rmax_dtp_planner_lr0p1_m_1_hz1,12801754.971599579,7483.700999096678,42.8354885559082,0.056304973137370144,42.7412406299909,0.025193697401781012,11,12807586.171865463,8146.599587591914,42.6824885559082,0.08465370635713504,42.753585378646854,0.02784465363521644,11,2,1,0.0,0.1,6,6.0,0.9,1
4aaa6bc73e534f05833aa010617b1de8,rmax_dtp_planner_lr0p05_m_5_hz2,13062894.874954224,222846.10977128142,42.830988555908206,0.06496922348312352,44.36494452587763,1.4934903580878325,11,12793333.85207653,6988.722016277537,42.785988555908204,0.05954829972383795,42.696595601081846,0.022850261580664888,11,2,5,0.0,0.05,6,6.0,0.9,2
27636cac040140fb9bd20e7f340b1fe3,rmax_dtp_planner_lr0p05_m_30_hz5,12807579.00031805,13278.920335716033,42.8309885559082,0.06140846847137671,42.761788732012114,0.04426913749945257,11,12866542.41462946,134581.3237660914,42.67348855590821,0.09368697881776297,43.15033329927921,0.5636864225776863,11,2,30,0.0,0.05,6,6.0,0.9,5
818dc203a505417eb9b616b5bc753c09,rmax_dtp_planner_lr0p05_m_20_hz5,12809626.101732254,7840.923353003937,42.8219885559082,0.0654522726878145,42.7681651708285,0.026652697160654576,11,12874829.674220085,140660.04041909036,42.7724885559082,0.05418717560456525,42.962343684911716,0.4696903406305764,11,2,20,0.0,0.05,6,6.0,0.9,5
4d00eadbd12e4526b4fc6e87d0b2ba91,rmax_dtp_planner_lr0p03_m_5_hz3,12805889.006125927,10096.785805196181,42.81748855590821,0.08438749907421113,42.75731791810195,0.03389697663561939,11,12768445.310425758,10746.719609915319,42.6869885559082,0.0681469001496029,42.61273554356893,0.035605167615183266,11,2,5,0.0,0.03,6,6.0,0.9,3
48a5fc83901144ddbe7b868a9779fb5b,rmax_dtp_planner_lr0p1_m_10_hz4,12794236.325070262,8604.018517687804,42.81748855590821,0.052500000000000026,42.719079397827386,0.028593130465669726,11,12749071.342110634,13060.695107494998,42.7364885559082,0.09722268253859334,42.5434450434049,0.042755531550692304,11,2,10,0.0,0.1,6,6.0,0.9,4
41946bea24a34670bb4ba9dfb21343f9,rmax_dtp_planner_lr0p01_m_20_hz2,12820824.681019783,7560.042585162856,42.817488555908206,0.04148795005781815,42.805421588818234,0.024551307730969668,11,12721558.315330744,8605.323804521882,42.614988555908205,0.07286974680894678,42.45118047495683,0.028667719329749913,11,2,20,0.0,0.01,6,6.0,0.9,2
7277b9bd537748b8b46b26fa9bf8942c,rmax_dtp_planner_lr0p01_m_1_hz3,12805853.052090108,5699.151331312967,42.817488555908206,0.07075485849042427,42.742822586367524,0.018862495481289664,11,12799023.111772537,5610.915970401221,42.7724885559082,0.07685213074469698,42.72789384269714,0.01861593735635212,11,2,1,0.0,0.01,6,6.0,0.9,3
4231df78ff4b438aba9c7e1538ad590f,rmax_dtp_planner_lr0p05_m_15_hz1,12803783.841097355,7557.2728356717,42.8174885559082,0.0843874990742113,42.74910445137819,0.02504925651600487,11,12755993.673467636,5478.475023551736,42.893988555908194,0.06067124524847032,42.568193986574805,0.01857358286522063,11,2,15,0.0,0.05,6,6.0,0.9,1
34e284aaabe945b0a9100ab9c6430f7b,rmax_dtp_planner_lr0p03_m_1_hz2,12790061.909246445,11515.366108802811,42.812988555908206,0.09153687781435448,42.69492330010732,0.039007407276535754,11,12784763.660812378,8923.647138649038,42.632988555908206,0.07505997601918096,42.677402217864994,0.02998239033942264,11,2,1,0.0,0.03,6,6.0,0.9,2
7e618cfd6e0a43f2b2d8995dd8abe9bc,rmax_dtp_planner_lr0p05_m_1_hz2,12794939.005422592,11961.803802546974,42.8129885559082,0.058557663887829355,42.716048216819765,0.0399140637663416,11,12799439.207029343,5757.400814327616,42.74548855590821,0.045224440295044625,42.72764711793264,0.02011543026054844,11,2,1,0.0,0.05,6,6.0,0.9,2
70631a7da97040dc9aa15a07ab2731af,rmax_dtp_planner_lr0p1_m_25_hz5,12808121.572494507,8049.844718999242,42.808488555908205,0.08513078174197596,42.76573855590821,0.027144290375694054,11,12958688.799929619,236637.7823368381,42.7409885559082,0.0775951029382656,43.24241692241033,0.7886765959158263,11,2,25,0.0,0.1,6,6.0,0.9,5
23258bfe82514cf3bfd8bff52c2637bf,rmax_dtp_planner_lr0p01_m_10_hz1,12796948.907241225,7624.480567839766,42.808488555908205,0.06330284353802794,42.72417581926783,0.02586781744964755,11,12767342.279815674,7217.9458991215415,42.7229885559082,0.09129074432821752,42.60761953643957,0.023917735124354553,11,2,10,0.0,0.01,6,6.0,0.9,1
4b80ef7f74e1448cb810d5094bac8cbd,rmax_dtp_planner_lr0p03_m_20_hz7,12791461.794386804,11211.527430419013,42.808488555908205,0.09791450352220547,42.70732021446526,0.03822855035970971,11,13100304.680287838,366875.9324025004,42.8309885559082,0.08506468127254738,43.71766031428179,1.2226133164443216,11,2,20,0.0,0.03,6,6.0,0.9,7
1dd87f25eeab45f0840f78a513604d3c,rmax_dtp_planner_lr0p03_m_20_hz3,12803665.921211243,8754.986006730276,42.8084885559082,0.07380548760085547,42.748929998556775,0.02985888532208517,11,12731252.015709877,10410.116408637095,42.6509885559082,0.08373171442171719,42.48563290075462,0.03513230264262818,11,2,20,0.0,0.03,6,6.0,0.9,3
782284c571bb49b8836f96622488d965,rmax_dtp_planner_lr0p03_m_10_hz4,12802053.789905459,7864.2563041559115,42.8084885559082,0.09368697881776324,42.74367511400829,0.025803652198834917,11,12750423.62446785,9045.873613653626,42.623988555908205,0.09576533819707421,42.54804946057002,0.030626274885674033,11,2,10,0.0,0.03,6,6.0,0.9,4
8b04807f030647729b9c8f14deb01a7d,rmax_dtp_planner_lr0p1_m_1_hz4,12790833.036160469,8004.198189782527,42.8084885559082,0.09075929704443496,42.69911335690816,0.02716240705177697,11,12978026.848506927,181295.17336595734,42.7094885559082,0.08809228116015641,43.92959539540609,1.210144894635439,11,2,1,0.0,0.1,6,6.0,0.9,4
c933c4518f934305b4ca593aaeb01cdb,rmax_dtp_planner_lr0p05_m_25_hz1,12791985.240650177,4472.7510878589355,42.80398855590821,0.06392182725798749,42.710825783093775,0.014619970089174872,11,13775636.529016495,743558.8965422732,42.808488555908205,0.06608517231573234,45.963915782570844,2.4792701837850384,11,2,25,0.0,0.05,6,6.0,0.9,1
d20eb7bc88e94d92a454434f0cfe57d9,rmax_dtp_planner_lr0p03_m_1_hz6,12795072.600626945,7417.940966687851,42.8039885559082,0.06701492371106627,42.71499424219131,0.025031062853076737,11,12799039.68577385,11988.62024132985,42.646488555908206,0.07910278124061126,42.72667571735383,0.04036772491523772,11,2,1,0.0,0.03,6,6.0,0.9,6
a8d11dc666794314a160e8b4b434c88e,rmax_dtp_planner_lr0p1_m_20_hz3,12786158.279093355,7901.41396113554,42.79948855590821,0.04904334817281544,42.69256507796794,0.026097292762687553,11,12980134.036815166,238118.12620721274,42.8624885559082,0.0503115294937448,43.31537416291237,0.7930487603804598,11,2,20,0.0,0.1,6,6.0,0.9,3
fed2bff29d7d445a8f958c066d7a0383,rmax_dtp_planner_lr0p1_m_15_hz7,12808468.224287033,8745.04770127645,42.799488555908205,0.058268773798664866,42.766144061883296,0.02933287698602796,11,12740743.81570816,8251.817625802436,42.812988555908206,0.06647555941848081,42.51538833506902,0.028368154133156555,11,2,15,0.0,0.1,6,6.0,0.9,7
d8e0b231a25a4ca68068a8abdd715d74,rmax_dtp_planner_lr0p05_m_15_hz2,12806636.287106574,12250.72318876809,42.799488555908205,0.052585644428874624,42.76003760461509,0.04084856545557723,11,12747924.743443727,10401.122056177404,42.7904885559082,0.08417392707958955,42.53808465643724,0.033755904693195476,11,2,15,0.0,0.05,6,6.0,0.9,2
f8f6914f23724e08b43aab6bf790f285,rmax_dtp_planner_lr0p1_m_20_hz6,12803654.197502136,4772.109930103437,42.799488555908205,0.0688857750192305,42.74945605595907,0.015058919520613761,11,13049271.274197102,220334.74238830415,42.78598855590821,0.062497999967999165,43.98667654021581,1.0294400038261575,11,2,20,0.0,0.1,6,6.0,0.9,6
5347694f9cca4ba9a28856031a0081a3,rmax_dtp_planner_lr0p1_m_15_hz5,12798752.743007243,5770.277522514961,42.799488555908205,0.06855836929215882,42.733155374373005,0.01871645824946278,11,12758155.945527554,9480.581028277134,42.7364885559082,0.05964268605621321,42.577390951991084,0.031950039404673176,11,2,15,0.0,0.1,6,6.0,0.9,5
16889f88d3fa4aefad141950499a4f0e,rmax_dtp_planner_lr0p01_m_5_hz5,12792418.771529198,11168.01057133687,42.799488555908205,0.06128009464744674,42.706118865807845,0.03821180506825519,11,13405274.423146248,619193.0021731874,42.5924885559082,0.08752856676537107,44.735720581213634,2.063221057656968,11,2,5,0.0,0.01,6,6.0,0.9,5
b8b2522770aa4d7a934f4a68a01c12e7,rmax_dtp_planner_lr0p01_m_5_hz1,12802539.567041397,5538.884228755354,42.7994885559082,0.059415906961015244,42.74393941545487,0.018853987219471215,11,12785815.769815445,7311.535077884852,42.817488555908206,0.09006247831366834,42.6705466167132,0.02528045395171793,11,2,5,0.0,0.01,6,6.0,0.9,1
92a6e393faec4a97b34229043e2189af,rmax_dtp_planner_lr0p01_m_5_hz2,13253537.254750729,306201.0576380894,42.794988555908205,0.06808083430746163,44.85848013873895,1.4272265162299063,11,12766167.54770279,9819.289849860153,42.7454885559082,0.05509310301662096,42.60915874894461,0.032623222787467356,11,2,5,0.0,0.01,6,6.0,0.9,2
fc5e4639bc5f4357a1cdcb32a56ba0ca,rmax_dtp_planner_lr0p01_m_10_hz5,13082808.101248741,299165.63685419236,42.794988555908205,0.07409453421137069,43.6810228184859,0.9971731407054181,11,13308068.638586998,386149.10406391165,42.6644885559082,0.08602470575363795,44.40712262010574,1.2882675492134612,11,2,10,0.0,0.01,6,6.0,0.9,5
4683ec6114fe40a185062b6456338c55,rmax_dtp_planner_lr0p01_m_5_hz6,12804491.959679127,12336.466258028033,42.794988555908205,0.08668909966079959,42.750079098900166,0.04127189805268481,11,12780392.443919182,9288.529633680042,42.6149885559082,0.08974965180990982,42.65432709519068,0.031082599671651126,11,2,5,0.0,0.01,6,6.0,0.9,6
4e214a516c2746429c21c3b1474be9df,rmax_dtp_planner_lr0p1_m_15_hz4,12805469.620108604,10788.25195826529,42.7904885559082,0.052156015952141456,42.75248822967211,0.03740161868219218,11,12745017.98119545,6707.566673420813,42.76798855590821,0.03433656942677875,42.53113356208801,0.02272693044835424,11,2,15,0.0,0.1,6,6.0,0.9,4
348992fb24e648d194e6de1289b94cca,rmax_dtp_planner_lr0p03_m_10_hz6,12797611.610010933,7964.692693626403,42.7904885559082,0.047172555580549363,42.72512533617614,0.025956818253351294,11,12760258.155786991,9470.043532215383,42.8399885559082,0.05770615218501412,42.58301355528831,0.0319538878997601,11,2,10,0.0,0.03,6,6.0,0.9,6
c2648f17ee9a4bf98890954f5356cb1f,rmax_dtp_planner_lr0p1_m_20_hz4,12806164.412641525,12406.154598183246,42.78598855590821,0.06964912059746377,42.7584646897316,0.04151976395699634,11,12744402.040737867,10489.801742263779,42.8264885559082,0.037976966703516475,42.52934627695878,0.03571621276652885,11,2,20,0.0,0.1,6,6.0,0.9,4
46c22cc2df3241bb9b524c8efc27ebfb,rmax_dtp_planner_lr0p01_m_5_hz3,13023696.287987381,208599.78066307897,42.785988555908204,0.06867313885355768,43.48058659640451,0.6960775552298722,11,13046486.563873291,262816.46108635416,42.763488555908204,0.07350000000000026,43.539846664587664,0.8767470181506956,11,2,5,0.0,0.01,6,6.0,0.9,3
577c5361248a40f4b72b7bf6bd0cebd2,rmax_dtp_planner_lr0p01_m_25_hz5,12811804.057517648,33354.31408176332,42.7859885559082,0.055641710972974386,42.777263505985346,0.11119435978478405,11,12993299.64170456,290929.29864968406,42.7409885559082,0.07846018098373238,43.35749391214053,0.9697645041261019,11,2,25,0.0,0.01,6,6.0,0.9,5
d9bec570f70a4a7da856dd08861da0fb,rmax_dtp_planner_lr0p1_m_20_hz2,12803248.267018795,8161.194123906972,42.7859885559082,0.07759510293826517,42.7472442043225,0.02732360273555193,11,12745491.075891256,10830.734978006634,42.6554885559082,0.07081842980467759,42.53233838967483,0.03596950138140867,11,2,20,0.0,0.1,6,6.0,0.9,2
716a3008e5cd408987c0530cfa902f9f,rmax_dtp_planner_lr0p05_m_30_hz6,13113013.734640926,313810.8591557993,42.776988555908204,0.08083316151184505,44.82357671553642,2.094033436403476,11,12691325.25163889,10611.027466068856,42.7904885559082,0.05826877379866557,42.35248330366612,0.036769703011584304,11,2,30,0.0,0.05,6,6.0,0.9,6
c4e3fa72b0c54b0fadbe7fe8e8e84a1f,rmax_dtp_planner_lr0p03_m_1_hz7,12798781.320858002,9653.596484319942,42.776988555908204,0.09054832963671974,42.72330855782827,0.03139896904555766,11,12802432.680940628,9678.738731945237,42.7274885559082,0.055418859605733346,42.74046436055501,0.033403189896210925,11,2,1,0.0,0.03,6,6.0,0.9,7
ee7fcccfd354438d8024b5e831097629,rmax_dtp_planner_lr0p05_m_25_hz4,12798605.157613754,9986.17332035835,42.776988555908204,0.0925148636706556,42.732179673035944,0.03299891658326064,11,12696855.759733915,11244.153623147538,42.68698855590821,0.08828363381737304,42.36902702077229,0.03763755267657887,11,2,25,0.0,0.05,6,6.0,0.9,4
ac0e23b567c04d9e962c36bfb77e3a88,rmax_dtp_planner_lr0p01_m_20_hz4,12797774.402777106,15071.94310721201,42.776988555908204,0.07683749084919454,42.726005048009256,0.05061336939881192,11,12730316.687059402,10250.084904411713,42.8804885559082,0.058653644388051096,42.48349179045359,0.03442091451288492,11,2,20,0.0,0.01,6,6.0,0.9,4
55c19bb0dc094439ab4f61bf9e2fe5e2,rmax_dtp_planner_lr0p05_m_20_hz6,12777019.157010317,13122.34381297306,42.776988555908204,0.0880284045067276,42.65921008771658,0.04355254196489022,11,12725624.738812447,10796.324948575662,42.7004885559082,0.06953596191899569,42.469633598685256,0.03621907410072118,11,2,20,0.0,0.05,6,6.0,0.9,6
0a0f16db86e0486697e85a2f05dbeac7,rmax_dtp_planner_lr0p01_m_10_hz6,12790624.861765523,8886.152609167304,42.7769885559082,0.08648121183239763,42.70304372692313,0.030437602746537493,11,12750145.062601566,8455.960309124684,42.6959885559082,0.08479976415061515,42.5514628286759,0.026840268420987422,11,2,10,0.0,0.01,6,6.0,0.9,6
5ac63b14f364460fb11d0b8fb6458998,rmax_dtp_planner_lr0p03_m_25_hz4,13088049.982690811,284826.9514304844,42.772488555908204,0.08304366321399842,43.69849575662613,0.9493768340572778,11,12690378.292906284,12125.482921055896,42.776988555908204,0.07231182475916381,42.35048991076151,0.0403925324141308,11,2,25,0.0,0.03,6,6.0,0.9,4
0ba9780938de4320aee951c2fe817fb0,rmax_dtp_planner_lr0p03_m_5_hz2,12909773.031879961,127937.13295670872,42.772488555908204,0.07232738070744696,43.10003054833909,0.42644054913936363,11,12768967.31698513,8164.823100126858,42.763488555908204,0.07349999999999984,42.617372625668835,0.026870195352971943,11,2,5,0.0,0.03,6,6.0,0.9,2
24d240ee87c34d769086f128239e263c,rmax_dtp_planner_lr0p01_m_25_hz6,12819264.471769333,7001.24952260045,42.772488555908204,0.05857687256930003,42.80213155349095,0.023541672379460254,11,13021646.308258176,330266.4849436283,42.6689885559082,0.07523961722390721,43.45244223064184,1.1009159078425486,11,2,25,0.0,0.01,6,6.0,0.9,6
003aef121457451d84280c3c3a1caec7,rmax_dtp_planner_lr0p05_m_25_hz6,12807326.857608557,9382.719273456354,42.772488555908204,0.06372793735874369,42.76087700635195,0.03147475139344826,11,12715526.968121529,8880.574784941722,42.736488555908196,0.04885949242470697,42.43376682674885,0.02876386519744021,11,2,25,0.0,0.05,6,6.0,0.9,6
079024a624fb469692f91f822b9fa220,rmax_dtp_planner_lr0p05_m_20_hz3,12802629.75564003,9648.302829808352,42.7724885559082,0.052069664873129945,42.745219999790194,0.03210476034774819,11,12740626.75267458,9837.222371406766,42.7949885559082,0.11284945724282418,42.51831667991479,0.032872573320153343,11,2,20,0.0,0.05,6,6.0,0.9,3
1b3c4022d7554ab0b88db8121847cf92,rmax_dtp_planner_lr0p1_m_5_hz6,12799841.089296341,7954.175899062495,42.7724885559082,0.09301209598756485,42.735026099205015,0.02781982078968463,11,12953485.472917557,156714.32076500365,42.92998855590821,0.07317786550590286,43.22977884451548,0.5232006861140918,11,2,5,0.0,0.1,6,6.0,0.9,6
289a8871d0c244d2afd01203c6103eb8,rmax_dtp_planner_lr0p01_m_1_hz7,12791253.489542007,10327.84853876059,42.7724885559082,0.04611127844681862,42.700337435166034,0.03486970097251683,11,12805864.09406662,6528.8424979642205,42.785988555908204,0.09143850392476904,42.7471711991628,0.02092112040089098,11,2,1,0.0,0.01,6,6.0,0.9,7
88f075aefbc5495282e93d1a829552b0,rmax_dtp_planner_lr0p1_m_1_hz6,12805389.102888107,9664.29577473109,42.76798855590821,0.04559605246071231,42.75196643765768,0.03165279290633736,11,12800034.448242188,8485.06620171002,42.67798855590821,0.0750599760191813,42.728937141736345,0.028957366504540942,11,2,1,0.0,0.1,6,6.0,0.9,6
bffa35c2ce2a4cdd831e56928c5fd2c0,rmax_dtp_planner_lr0p1_m_25_hz4,12792268.144011497,15402.58452818274,42.767988555908204,0.07800000000000033,42.71064379429818,0.051458471597555684,11,12714845.827877522,6143.222617483288,42.6644885559082,0.0873226774669673,42.42899043536187,0.02074246230099432,11,2,25,0.0,0.1,6,6.0,0.9,4
62067ade8ed74a64ad486205f1597e03,rmax_dtp_planner_lr0p05_m_30_hz4,12805986.483502388,10732.388625907328,42.7679885559082,0.05778408085277482,42.75573584485055,0.03576403909383649,11,12999803.521621227,295539.8858933857,42.776988555908204,0.08517041739947054,43.38103845544656,0.9860253666914128,11,2,30,0.0,0.05,6,6.0,0.9,4
a8ef8f8f88a74853919c9ab7adb323d9,rmax_dtp_planner_lr0p03_m_5_hz7,12781796.193397045,7171.054066634894,42.7679885559082,0.05778408085277482,42.67208021207651,0.02372379340861901,11,12808661.519360542,20334.969966164692,42.641988555908206,0.04705316142407439,42.82154645792643,0.13842655071825866,11,2,5,0.0,0.03,6,6.0,0.9,7
f0074eb092564bd986bec955d2fb90fc,rmax_dtp_planner_lr0p01_m_15_hz7,12810073.115092516,10761.281047098662,42.76348855590821,0.09535329045187739,42.76792032849789,0.037127314887580955,11,12730718.295311928,4719.60352792625,42.7139885559082,0.07788452991448323,42.482103369394935,0.016281809808484766,11,2,15,0.0,0.01,6,6.0,0.9,7
59213b1deee247af8104b3c333c4336d,rmax_dtp_planner_lr0p1_m_25_hz6,12804380.515635014,8675.381870778783,42.76348855590821,0.08486607095889419,42.75251836637656,0.02900440463586434,11,12710018.942683935,7452.952996150778,42.6599885559082,0.07409453421137127,42.413178965846704,0.02423496117618131,11,2,25,0.0,0.1,6,6.0,0.9,6
4d06301ea8f34be7b9bf1312dfa0b467,rmax_dtp_planner_lr0p03_m_30_hz2,12802407.674580812,12142.062382707163,42.76348855590821,0.08217207554881367,42.74455097955465,0.041067433032113736,11,12690590.987706184,9120.163741785776,42.794988555908205,0.059623820743055486,42.3498158399264,0.030212701564002686,11,2,30,0.0,0.03,6,6.0,0.9,2
