agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DRMAgent,sweep_c31,10,0.9929243266582489,0.007828606930749042,0.0024756228807347037,0.9760000109672546,0.998529613018036,0.9969732165336609,0.9904559403657914,0.9977667331695556,DRMAgent,0.99,,,,5.0,155.0,4.49535e-05,1.59269,,,1.0,256.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,3,0,1000000,2,True,16
DRMAgent,sweep_c85,10,0.9922171592712402,0.006440033708686726,0.002036517472771135,0.9799097180366516,0.9962305426597596,0.9956027865409852,0.993120864033699,0.995979830622673,DRMAgent,0.99,,,,5.0,279.0,0.000240648,4.45459,,,1.0,1024.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,9,0,1000000,4,True,2
DQNAgent,sweep_c92,10,0.9919902801513671,0.0041811327497690304,0.001322190268879299,0.9855369329452516,0.9966822266578674,0.992225706577301,0.9887136369943618,0.9956463426351548,DQNAgent,0.99,425273.0,0.198841,0.414126,,,0.00190239,8.23583,,,,8192.0,,,,2048,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,1,0,1000000,4,True,2048
DQNAgent,sweep_c34,10,0.9911443054676056,0.0005078975854987027,0.00016061131882760067,0.9904305934906006,0.9918770790100098,0.9912689328193665,0.9907678514719008,0.9914776384830475,DQNAgent,0.99,408424.0,0.0242888,0.991921,,,0.00014938,6.52519,,,,256.0,,,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,8,0,1000000,2,True,256
NFQAgent,sweep_c52,10,0.989417290687561,0.004314017847868214,0.0013642122265881322,0.9778484106063844,0.9924915432929992,0.9906436502933502,0.9897024780511857,0.991452157497406,NFQAgent,0.99,473333.0,0.120615,0.761313,,,1.04491e-06,2.28623,,4.0,,,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,3,0,1000000,1,True,8192
DQNAgent,sweep_c60,10,0.9882522881031036,0.005061685906856986,0.001600645626604297,0.9792448878288268,0.9932883977890016,0.9901107847690582,0.9849666655063629,0.9923283159732819,DQNAgent,0.99,169123.0,0.119018,0.592058,,,0.00025832,3.13946,,,,8192.0,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,6,0,1000000,2,True,4096
DQNAgent,sweep_c93,10,0.9882144808769227,0.0013108719037313893,0.00041453409365121665,0.9855079650878906,0.9901461005210876,0.9882960021495819,0.9879468381404878,0.9887650310993193,DQNAgent,0.99,495810.0,0.0269723,0.521494,,,1.3424e-05,3.20908,,,,64.0,,,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,5,0,1000000,8,True,8192
DQNAgent,sweep_c17,10,0.988154536485672,0.004060005878790353,0.0012838865890651022,0.9767912030220032,0.9903619289398192,0.9892733991146088,0.9885535836219788,0.9900236725807189,DQNAgent,0.99,482040.0,0.195971,0.930069,,,0.0105114,9.76911,,,,1024.0,,,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,16,True,256
DQNAgent,sweep_c69,10,0.987471079826355,0.00539762322043231,0.0017068783327979196,0.9775111675262452,0.9933100938796996,0.9895972907543182,0.9838104844093323,0.9912287294864656,DQNAgent,0.99,200977.0,0.107053,0.409949,,,0.00515142,8.90683,,,,4096.0,,,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,0,0,1000000,16,True,1024
DQNAgent,sweep_c42,10,0.9868802547454834,0.006648614062095992,0.0021024763719647496,0.9743655920028688,0.9945268034934998,0.9881046116352081,0.9827739596366883,0.992511659860611,DQNAgent,0.99,253818.0,0.165827,0.71903,,,0.00144747,9.15071,,,,4096.0,,,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,6,0,1000000,1,True,16
DQNAgent,sweep_c54,10,0.9867792069911957,0.001556139407574857,0.0004920944884681626,0.9830614924430848,0.9889706969261168,0.986975371837616,0.9863253235816956,0.9875513911247253,DQNAgent,0.99,65586.0,0.24318,0.771631,,,1.6177e-05,4.46962,,,,64.0,,,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,4,0,1000000,8,True,4
DQNAgent,sweep_c22,10,0.9866727352142334,0.0036539149363901077,0.0011554693575502,0.9830463528633118,0.993230164051056,0.9853160679340363,0.9838877767324448,0.9889515191316605,DQNAgent,0.99,425173.0,0.0489392,0.518441,,,0.000830933,2.90122,,,,4096.0,,,,2048,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,7,0,1000000,4,True,64
DQNAgent,sweep_c39,10,0.9824706137180328,0.0026202130350508252,0.000828584114562321,0.9771437048912048,0.9860624074935912,0.9827756583690643,0.9809225648641585,0.9842944145202637,DQNAgent,0.99,247641.0,0.110509,0.506068,,,0.000172704,12.0192,,,,128.0,,,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,2,0,1000000,8,True,1
DQNAgent,sweep_c48,10,0.9812084972858429,0.005304598668545354,0.0016774613865699903,0.971268117427826,0.9864007830619812,0.982574850320816,0.9806998223066329,0.9849661290645599,DQNAgent,0.99,414435.0,0.0829516,0.777771,,,5.41869e-06,14.3812,,,,256.0,,,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,0,0,1000000,2,True,1
DRMAgent,sweep_c91,10,0.9807713985443115,0.02753130473517792,0.008706162991934106,0.9051386713981628,0.9946749806404114,0.9917523562908173,0.9849962145090103,0.9933099746704103,DRMAgent,0.99,,,,5.0,294.0,5.00774e-05,6.56688,,,1.0,128.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,4,True,64
DQNAgent,sweep_c80,10,0.9799018263816833,0.013196163983461802,0.004172993456481982,0.9468472599983216,0.9883489608764648,0.9842722713947296,0.9822871088981628,0.9878326654434203,DQNAgent,0.99,43003.0,0.0190918,0.665393,,,3.22284e-05,13.0622,,,,512.0,,,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,2,0,1000000,8,True,1024
DQNAgent,sweep_c57,10,0.979658168554306,0.006496746663397035,0.0020544516837433897,0.9691704511642456,0.986434817314148,0.9820414781570435,0.9741838723421098,0.9843741804361343,DQNAgent,0.99,117820.0,0.0153105,0.402849,,,0.000167124,7.67415,,,,2048.0,,,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,8,0,1000000,16,True,64
NFQAgent,sweep_c82,10,0.9740352928638458,0.0029742755572468326,0.0009405485149866516,0.969915211200714,0.9791272878646852,0.9741617739200592,0.9717543870210649,0.9753831923007964,NFQAgent,0.99,168560.0,0.240056,0.909765,,,5.70296e-06,14.9227,,55.0,,,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,0,0,1000000,256,True,2048
DQNAgent,sweep_c5,10,0.9706973731517792,0.015266470586733059,0.00482768188860436,0.9301550984382628,0.9850226640701294,0.9724521934986115,0.97085140645504,0.9762054830789567,DQNAgent,0.99,490073.0,0.0562717,0.524038,,,2.98455e-06,1.72496,,,,8192.0,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,7,0,1000000,2,True,8192
DQNAgent,sweep_c55,10,0.9632668495178223,0.0061671031270862965,0.0019502092446739548,0.9539348483085632,0.9709493517875672,0.9640955030918121,0.9587398916482924,0.9685294479131699,DQNAgent,0.99,136381.0,0.110926,0.633686,,,0.000478946,0.51625,,,,256.0,,,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,6,0,1000000,32,True,16
DQNAgent,sweep_c53,10,0.944298791885376,0.052776585910265995,0.01668942186039914,0.8622850179672241,0.9960039258003236,0.9603267312049866,0.8962007761001587,0.9931047707796098,DQNAgent,0.99,436300.0,0.0183143,0.541812,,,0.012123,12.3032,,,,512.0,,,,2048,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,7,0,1000000,4,True,1
DQNAgent,sweep_c46,10,0.9436889052391052,0.009134412311751362,0.0028885547992218335,0.928525447845459,0.9571970701217652,0.9434549510478973,0.9378453344106674,0.949612632393837,DQNAgent,0.99,11605.0,0.141065,0.371036,,,0.000511474,9.01467,,,,64.0,,,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,3,0,1000000,32,True,2048
DQNAgent,sweep_c85,10,0.9259253442287445,0.1327111175439706,0.04196694022652781,0.5621206164360046,0.993882954120636,0.9838220775127411,0.9287545830011368,0.9922248423099518,DQNAgent,0.99,232621.0,0.0274268,0.44083,,,0.00156321,9.10958,,,,16384.0,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,7,0,1000000,8,True,2
DQNAgent,sweep_c43,10,0.9133549451828002,0.01743042094414162,0.005511983075899007,0.8846623301506042,0.9312366843223572,0.9162989556789398,0.9024988263845444,0.9285800158977507,DQNAgent,0.99,451826.0,0.0125006,0.478122,,,0.000981809,14.1499,,,,1024.0,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,8,0,1000000,64,True,1
DQNAgent,sweep_c71,10,0.902109807729721,0.20614919229777312,0.06519009854650032,0.3194909691810608,0.9878093004226683,0.9733227789402008,0.957437738776207,0.981245756149292,DQNAgent,0.99,187332.0,0.0208274,0.921135,,,0.000841623,5.92539,,,,8192.0,,,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,1,0,1000000,2,True,1024
DRMAgent,sweep_c72,10,0.8911097288830205,0.3123765511663305,0.09878213893137316,0.0023964054416865,0.9985315203666688,0.9886891841888428,0.9851668626070023,0.996489554643631,DRMAgent,0.99,,,,5.0,125.0,2.49464e-05,4.43679,,,1.0,256.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,6,0,1000000,1,True,512
DQNAgent,sweep_c41,10,0.8909098207950592,0.08220824510149385,0.02599652969661006,0.6997087001800537,0.9813895225524902,0.8874938488006592,0.8648227155208588,0.9580696672201157,DQNAgent,0.99,423109.0,0.100538,0.701711,,,0.000924445,11.3919,,,,16384.0,,,,2048,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,4,0,1000000,64,True,16
NFQAgent,sweep_c22,10,0.8672426640987396,0.14693153340864865,0.046463830567245346,0.5153015851974487,0.9968265891075134,0.8955798745155334,0.8458964079618454,0.9783123135566711,NFQAgent,0.99,112948.0,0.0293111,0.774961,,,0.000235484,0.707224,,2.0,,,,,,2048,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,0,0,1000000,2,True,8192
DQNAgent,sweep_c70,10,0.8117832154035568,0.29556228387515976,0.09346500074867625,0.1553096175193786,0.9856601357460022,0.9434604644775391,0.9244089126586913,0.9533090293407439,DQNAgent,0.99,365220.0,0.0506018,0.590575,,,0.000616861,4.84178,,,,16384.0,,,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,9,0,1000000,16,True,2048
NFQAgent,sweep_c30,10,0.7952609586529433,0.28806282485902424,0.09109346357766887,0.0084745762869715,0.9570031762123108,0.8966780304908752,0.8362576365470886,0.9432760924100876,NFQAgent,0.99,176679.0,0.0113729,0.648414,,,4.83956e-06,11.1539,,80.0,,,,,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,8,0,1000000,512,True,4096
DRMAgent,sweep_c29,10,0.7837222296046094,0.4128028996693,0.13053973876769562,0.0009995002765208,0.9950944781303406,0.980111688375473,0.941413938999176,0.9924059212207794,DRMAgent,0.99,,,,5.0,372.0,5.89497e-06,6.08707,,,1.0,64.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,0,0,1000000,1,True,1
DRMAgent,sweep_c9,10,0.7771076643075503,0.4103940383915161,0.12977798994717754,9.999999747378752e-05,0.9968345761299132,0.97038733959198,0.911022961139679,0.994464248418808,DRMAgent,0.99,,,,5.0,95.0,1.31218e-05,0.591289,,,1.0,256.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,0,0,1000000,2,True,1024
DQNAgent,sweep_c28,10,0.7578508019447326,0.09411512528623485,0.02976181581766086,0.6158103346824646,0.8585304617881775,0.7630315124988556,0.6982371211051941,0.8464167267084122,DQNAgent,0.99,377700.0,0.146679,0.533386,,,7.78939e-06,5.14001,,,,128.0,,,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,8,0,1000000,16,True,4
DRMAgent,sweep_c78,10,0.7555287063121796,0.13299001775620883,0.042055136217585526,0.5046976804733276,0.9201801419258118,0.7768938839435577,0.6611997336149216,0.8523077666759491,DRMAgent,0.99,,,,5.0,237.0,0.00534443,7.30099,,,1.0,128.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,1,0,1000000,1,True,512
DQNAgent,sweep_c19,10,0.712551373243332,0.1493879831162588,0.047240628170615626,0.5121951103210449,0.8481042385101318,0.7984439134597778,0.5544849038124084,0.8373817950487137,DQNAgent,0.99,333266.0,0.250435,0.551441,,,5.0046e-05,2.07193,,,,32768.0,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,9,0,1000000,64,True,1
DQNAgent,sweep_c27,10,0.6630165114998817,0.4033991146072564,0.12756600082542308,0.1588219106197357,0.9834038019180298,0.9679545760154724,0.21184725686907765,0.9746196120977402,DQNAgent,0.99,457870.0,0.0439743,0.621065,,,0.00634508,2.7565,,,,16384.0,,,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,6,0,1000000,16,True,4
DRMAgent,sweep_c69,10,0.595489658229053,0.5108385824486706,0.16154134372295137,0.0,0.9945979714393616,0.9861333072185516,0.0027182491030543748,0.9933757036924361,DRMAgent,0.99,,,,5.0,73.0,1.27007e-05,7.20274,,,1.0,128.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,6,0,1000000,1,True,32
DQNAgent,sweep_c79,10,0.5155653938651085,0.3497756325545802,0.11060876688986127,0.1084348708391189,0.9640646576881408,0.40526644885540003,0.2012456879019737,0.8450358211994171,DQNAgent,0.99,178997.0,0.0467925,0.944974,,,0.000219109,1.62485,,,,32768.0,,,,2048,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,4,0,1000000,32,True,32
DQNAgent,sweep_c7,9,0.49010587069723344,0.19127188418250532,0.06375729472750177,0.2617351710796356,0.6911841630935669,0.5772433280944824,0.3026838600635528,0.6721201539039612,DQNAgent,0.99,18287.0,0.163458,0.428708,,,2.68646e-05,14.7214,,,,32768.0,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,9,0,1000000,2,True,1024
DQNAgent,sweep_c87,10,0.4702007357031107,0.33822545317938757,0.10695627946895034,0.016708105802536,0.8372750878334045,0.6085148751735687,0.13240516185760492,0.7604475766420364,DQNAgent,0.99,387548.0,0.0252635,0.569286,,,1.96698e-06,5.44768,,,,32768.0,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,2,0,1000000,8,True,256
DQNAgent,sweep_c10,10,0.46426614969968794,0.37996318810171525,0.12015491014204098,0.0497541800141334,0.9642912745475768,0.3566217273473739,0.1349742729216814,0.8670504987239839,DQNAgent,0.99,444064.0,0.0852715,0.640511,,,0.00414299,3.72123,,,,512.0,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,9,0,1000000,8,True,4096
DQNAgent,sweep_c47,10,0.442278228700161,0.3376685890975312,0.10678018358436989,0.0228916853666305,0.786718487739563,0.5601190775632858,0.09101606346666805,0.7478551268577576,DQNAgent,0.99,408067.0,0.0368425,0.542668,,,0.0017444,1.75385,,,,8192.0,,,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,1,0,1000000,128,True,1024
DQNAgent,sweep_c96,10,0.43708449639379976,0.2638399233696847,0.0834335095532491,0.0381355918943882,0.7593594789505005,0.5495460629463196,0.25671842694282526,0.5991185307502747,DQNAgent,0.99,468889.0,0.0421027,0.980465,,,2.33554e-06,6.78961,,,,512.0,,,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,3,0,1000000,16,True,1024
DQNAgent,sweep_c58,10,0.42654385305941106,0.3071847783426667,0.09714035620967904,0.0505584962666034,0.7800018787384033,0.448844239115715,0.1188431270420551,0.7100373208522797,DQNAgent,0.99,207465.0,0.0772783,0.902682,,,0.00822059,10.5623,,,,128.0,,,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,16,True,2048
DQNAgent,sweep_c68,10,0.42079760059714316,0.3494697468395106,0.11051203733352834,0.0181836243718862,0.9002853035926819,0.5102999806404114,0.04804669413715595,0.6625563055276871,DQNAgent,0.99,333710.0,0.0143071,0.447195,,,0.00122369,6.11085,,,,16384.0,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,0,0,1000000,128,True,512
NFQAgent,sweep_c79,10,0.3857296369969845,0.32541958354081496,0.10290670792124167,0.0350531712174415,0.986672818660736,0.45578077435493464,0.05270829703658817,0.5917903035879135,NFQAgent,0.99,161334.0,0.0226179,0.910383,,,0.000701115,14.0457,,38.0,,,,,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,5,0,1000000,128,True,1
NFQAgent,sweep_c7,10,0.3385721167782322,0.44420280283843167,0.14046926000001514,0.0023980815894901,0.9341251850128174,0.0049923921469598505,0.0030723772360942503,0.8373095840215682,NFQAgent,0.99,79407.0,0.0155725,0.775107,,,2.5575e-06,13.889,,42.0,,,,,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,256,True,256
DQNAgent,sweep_c64,10,0.33830825090408323,0.34475285452916543,0.10902042501568589,0.058546632528305,0.9862056374549866,0.13608691096305844,0.118018914014101,0.542496956884861,DQNAgent,0.99,399505.0,0.100404,0.630004,,,0.0147679,8.20174,,,,512.0,,,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,0,0,1000000,1,True,16
DQNAgent,sweep_c94,10,0.3307475343346596,0.1733168955142895,0.054807614681457485,0.0464705899357795,0.4892537891864776,0.40013904869556427,0.19382805377244947,0.4596604183316231,DQNAgent,0.99,137370.0,0.0936907,0.808059,,,0.000402174,10.1066,,,,2048.0,,,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,6,0,1000000,32,True,2048
DRMAgent,sweep_c26,10,0.32219620496034623,0.2674311087238183,0.08456914207513916,0.072278581559658,0.884131669998169,0.25578844547271723,0.11457422189414496,0.4417094439268112,DRMAgent,0.99,,,,5.0,449.0,0.00949195,0.570028,,,1.0,4096.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,8,0,1000000,1,True,128
DRMAgent,sweep_c84,10,0.297986953297368,0.47877175199137,0.15140092156419852,9.999999747378752e-05,0.9977583885192872,0.0005498900136444,0.000249970002187125,0.7357154500205069,DRMAgent,0.99,,,,5.0,149.0,4.66752e-05,8.65233,,,1.0,256.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,8,0,1000000,2,True,1024
DRMAgent,sweep_c36,10,0.2903125149663538,0.4509676382870529,0.14260848880140414,0.0005998200504109,0.9796469211578368,0.00920981285162265,0.002347191271837775,0.6954717999324203,DRMAgent,0.99,,,,5.0,171.0,9.82558e-05,10.8056,,,1.0,2048.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,9,0,1000000,1,True,16
NFQAgent,sweep_c53,10,0.25473766550421717,0.15153816844056586,0.04792057647224343,0.0986384823918342,0.561876654624939,0.19916974753141398,0.15667484700679776,0.2981797680258751,NFQAgent,0.99,371923.0,0.0505982,0.617834,,,6.87978e-06,14.408,,67.0,,,,,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,4,0,1000000,32,True,128
NFQAgent,sweep_c49,10,0.23125080019235605,0.16134071535884523,0.05102041398548616,0.0442677661776542,0.5341812968254089,0.17755177617073056,0.1123737562447786,0.33342148363590235,NFQAgent,0.99,297753.0,0.0425804,0.379411,,,6.34281e-05,6.61982,,44.0,,,,,,2048,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,0,0,1000000,2,True,64
NFQAgent,sweep_c42,10,0.22557422965764995,0.06400711233576736,0.020240826143128502,0.1566474586725235,0.373005598783493,0.21069262921810145,0.19836183264851562,0.24012445658445358,NFQAgent,0.99,202410.0,0.138372,0.877514,,,3.5209e-05,12.2455,,32.0,,,,,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,4,True,16
DRMAgent,sweep_c99,10,0.19262763916194667,0.40537462612033154,0.12819071241794336,9.999999747378752e-05,0.9696776866912842,0.0001999999949475,0.0001999999949475,0.0011992055733571,DRMAgent,0.99,,,,5.0,149.0,0.00731687,1.04898,,,1.0,256.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,1,0,1000000,8,True,256
NFQAgent,sweep_c73,10,0.18987220823764797,0.0032343853447245542,0.001022802451999846,0.1845249235630035,0.1947906911373138,0.18977012485265726,0.18868527933955187,0.19236474856734276,NFQAgent,0.99,204605.0,0.0118454,0.710571,,,0.354086,0.982549,,44.0,,,,,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,1,0,1000000,1,True,8
NFQAgent,sweep_c38,10,0.1846808038651943,0.2378845756523037,0.07522570792839148,0.0345030948519706,0.7716295719146729,0.0821508280932903,0.039643266238272176,0.18447394669055936,NFQAgent,0.99,119012.0,0.0114346,0.908227,,,3.15977e-06,2.39217,,154.0,,,,,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,4,0,1000000,32,True,4096
NFQAgent,sweep_c62,10,0.16720515191555022,0.00678090000743385,0.002144308860934366,0.1585503965616226,0.1831471174955368,0.1653633564710617,0.16328166797757146,0.16941700875759122,NFQAgent,0.99,213496.0,0.0635581,0.972643,,,0.000866657,4.56128,,12.0,,,,,,2048,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,2,0,1000000,1,True,16
