agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DRMAgent,sweep_c98,10,0.00233755946392187,0.0010533935109578352,0.0003331122767068297,0.0013993002939969,0.0050888047553598,0.0021481665316968497,0.00167402060469605,0.0023980815894901,DRMAgent,0.99,5,361.0,0.00064242,4.06149,,,1.0,2048.0,True,1.0,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,1,0,1000000,4,True,1
DRMAgent,sweep_c35,10,0.0023282134556211,0.0005346308002397002,0.0001690651036035947,0.0016989805735647,0.0032963738776743,0.0021486958721652,0.0019985011313110247,0.0025976322358473754,DRMAgent,0.99,5,447.0,0.00149776,5.69613,,,1.0,512.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,2,0,1000000,4,True,16
DRMAgent,sweep_c50,10,0.00228817650349803,0.0004717892301358471,0.00014919285427666276,0.0015992004191502,0.0030972124077379,0.00234776712022715,0.001998700900003225,0.0024979391600936,DRMAgent,0.99,5,362.0,0.0580926,12.0192,,,1.0,128.0,True,1.0,,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,1,0,1000000,8,True,1
DRMAgent,sweep_c7,10,0.00217823357088485,0.0004908693029134621,0.00015522650306656663,0.0014992504147812,0.0029961050022393,0.00219812663272015,0.0018487558991182249,0.0024979391600936,DRMAgent,0.99,5,478.0,0.000773221,8.31388,,,1.0,1024.0,True,1.0,,2048,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,7,0,1000000,32,True,4096
DRMAgent,sweep_c88,10,0.0021682914346456,0.00034924126901713477,0.00011043978630217404,0.001499100588262,0.0024982511531561,0.0021983513142913,0.0019487258687149,0.0024974402040242997,DRMAgent,0.99,5,74.0,0.0250634,13.3213,,,1.0,64.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,2,0,1000000,32,True,64
RMaxNFQAgent,sweep_c32,10,0.00201866192510347,0.0002613977756059175,8.266123462162999e-05,0.001499100588262,0.0022983911912888,0.0020988456672056998,0.001823905680794225,0.00219840608770025,RMaxNFQAgent,0.99,5,,1.2872e-06,3.48317,5.0,133.0,,,,,1.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,2,0,1000000,512,True,8192
RMaxNFQAgent,sweep_c77,10,0.00198874286143104,0.00033761243187555566,0.00010676242511151884,0.0014994002413004,0.0024972530081868,0.00189914536895225,0.0017490305472165001,0.00229844107525415,RMaxNFQAgent,0.99,5,,0.0133724,7.19916,79.0,112.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,4,0,1000000,16,True,64
RMaxNFQAgent,sweep_c27,10,0.00198869486339385,0.0002920283306091542,9.23474666021594e-05,0.0015988807426765,0.0022986207623034,0.0020486708963289,0.0017240480519831,0.00227323628496375,RMaxNFQAgent,0.99,5,,0.167461,9.25767,71.0,1.0,,,,,1.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,0,0,1000000,32,True,8192
DRMAgent,sweep_c3,10,0.0019487887504510103,0.0002633352055533578,8.327390376572315e-05,0.001499100588262,0.0023985607549548,0.00194883072981605,0.001798965618945625,0.0020986883318982246,DRMAgent,0.99,5,52.0,0.000122592,9.20222,,,1.0,2048.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,9,0,1000000,128,True,8192
DRMAgent,sweep_c59,10,0.0018985243514179702,0.0006278529751542008,0.00019854454372003817,0.0009997000452131,0.002697033341974,0.00184876093408085,0.001499287871411,0.00247268466046075,DRMAgent,0.99,5,166.0,4.18363e-06,9.76998,,,1.0,16384.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,128,True,1
