agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_convergence_threshold,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_num_update_epochs,param_agent_r_max,param_agent_target_update_freq,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DQNAgent,sweep_c90,10,0.02570590488612647,0.011113931958172006,0.0035145338747958744,0.0102249486371874,0.0462776646018028,0.02532828040421005,0.018856810405850348,0.029352226294577073,DQNAgent,,0.99,116381.0,0.028575,0.642439,,,0.00330357,9.82617,,,16384.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,2048,1,4,0,1000000,35,True,4096
DQNAgent,sweep_c25,10,0.025532847549766237,0.008672827120578019,0.002742588745390632,0.0122699383646249,0.0364372469484806,0.0243411706760525,0.020813797134906,0.033333332277834325,DQNAgent,,0.99,182955.0,0.0914715,0.664606,,,6.13188e-06,13.0908,,,128.0,16384,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,16,1,2,0,1000000,3,True,16
DQNAgent,sweep_c69,10,0.02531917802989477,0.006680760105390013,0.0021126418434218985,0.0162601619958877,0.0362173020839691,0.02532828040421005,0.020833332557231098,0.02984109474346035,DQNAgent,,0.99,187332.0,0.0208274,0.921135,,,0.000841623,5.92539,,,8192.0,1024,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,32,1,7,0,1000000,44,True,2048
DQNAgent,sweep_c34,10,0.02453408548608418,0.009091862394525007,0.0028750993339531415,0.0122448978945612,0.0423387102782726,0.0233739828690886,0.01877298438921565,0.0263691674917936,DQNAgent,,0.99,209642.0,0.0149846,0.773845,,,0.000463346,3.18776,,,1024.0,1024,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,128,1,3,0,1000000,40,True,4
DQNAgent,sweep_c11,10,0.02271541105583305,0.009025020067699131,0.0028539619342656274,0.0142276426777243,0.0443548373878002,0.0223329868167638,0.016243705060332975,0.025874436367303102,DQNAgent,,0.99,301871.0,0.0116632,0.788369,,,7.31084e-06,9.07234,,,16384.0,2048,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,16,1,9,0,1000000,8,True,1024
DQNAgent,sweep_c43,10,0.022526586242020093,0.00772307405426336,0.0024422504549623057,0.0122699383646249,0.0404040403664112,0.0213621603325009,0.0182926822453737,0.025794530287384924,DQNAgent,,0.99,383442.0,0.0225403,0.954867,,,9.26615e-06,0.927353,,,2048.0,1024,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,2048,1,1,0,1000000,27,True,256
DQNAgent,sweep_c93,10,0.022364528197795087,0.007901660001118879,0.002498724289978428,0.0122199589386582,0.036511156708002,0.0204081628471612,0.01682738214731215,0.02539516706019635,DQNAgent,,0.99,331530.0,0.0121883,0.701515,,,1.25955e-06,5.36595,,,256.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,16,1,0,0,1000000,2,True,2
DQNAgent,sweep_c51,10,0.02150460910052056,0.004925006888239034,0.0015574239258853684,0.0142566189169883,0.0283400807529687,0.0223578158766031,0.016818067990243428,0.025717863347381274,DQNAgent,,0.99,482968.0,0.0110793,0.780493,,,0.000433531,10.8659,,,2048.0,2048,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,512,1,7,0,1000000,5,True,64
DQNAgent,sweep_c62,10,0.020717010647058432,0.0032449588009544855,0.001026146072442514,0.0162601619958877,0.0263691674917936,0.0203252024948596,0.018846503924578376,0.022346385288983524,DQNAgent,,0.99,320375.0,0.0278515,0.985162,,,4.73861e-06,6.42072,,,256.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,32,1,0,0,1000000,44,True,8192
DQNAgent,sweep_c2,10,0.01953960387036198,0.008057343409081943,0.002547955706284476,0.0081799589097499,0.0324543602764606,0.0183092411607503,0.013275773730128925,0.026433113496750572,DQNAgent,,0.99,166778.0,0.0333114,0.69187,,,8.89578e-05,9.64231,,,32768.0,8192,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,2048,1,1,0,1000000,29,True,2
DQNAgent,sweep_c61,10,0.019313625711947606,0.006813434803888413,0.0021545972669350048,0.0102040814235806,0.030425963923335,0.0193462744355201,0.01325699337758115,0.0223577227443456,DQNAgent,,0.99,107765.0,0.0517458,0.746112,,,0.000536781,0.127463,,,1024.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,2048,1,1,0,1000000,1,True,32
DQNAgent,sweep_c3,10,0.01911279866471881,0.006266895817061765,0.0019817664640897083,0.0102040814235806,0.0283975657075643,0.021341462619602597,0.013756843982264327,0.022391874808818074,DQNAgent,,0.99,378332.0,0.0104892,0.68409,,,0.0565134,10.6828,,,4096.0,1024,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,2048,1,1,0,1000000,22,True,4096
DQNAgent,sweep_c96,10,0.01908109169453378,0.007311737560098832,0.002312174434331459,0.0081632649526,0.0283400807529687,0.01729298103600735,0.01475750468671315,0.0263157896697521,DQNAgent,,0.99,205629.0,0.0401832,0.945055,,,1.76836e-06,0.146341,,,256.0,4096,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,64,1,8,0,1000000,6,True,16
DQNAgent,sweep_c58,10,0.017704977281391563,0.0051151611528683204,0.001617555984187662,0.0122448978945612,0.0303643718361854,0.016293279826641,0.014787605730816675,0.0193255343474447,DQNAgent,,0.99,194596.0,0.0453983,0.359189,,,0.0057553,0.962071,,,16384.0,65536,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,16,1,0,0,1000000,27,True,256
DQNAgent,sweep_c18,10,0.01728003127500409,0.0082321296999215,0.002603227984567038,0.0081632649526,0.0343434326350688,0.01428160909563295,0.012251158012077126,0.021316764410585123,DQNAgent,,0.99,151930.0,0.0331345,0.967191,,,2.61524e-05,8.89514,,,2048.0,4096,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,256,1,3,0,1000000,25,True,2048
DQNAgent,sweep_c16,10,0.015685731079429343,0.006621758284119033,0.0020939838292904516,0.0061349691823124,0.0263691674917936,0.0163100399076938,0.009711695369333001,0.0198574331589043,DQNAgent,,0.99,232899.0,0.076126,0.475481,,,0.000104882,0.296736,,,256.0,65536,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,256,1,9,0,1000000,42,True,128
DQNAgent,sweep_c77,10,0.01549486387521023,0.005598396696023429,0.0017703684804595355,0.0061349691823124,0.0244399178773164,0.016309904865920502,0.01277388236485415,0.0193255343474447,DQNAgent,,0.99,320101.0,0.0212896,0.599421,,,2.37667e-06,8.41075,,,4096.0,8192,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,2048,1,6,0,1000000,13,True,1024
DQNAgent,sweep_c1,10,0.0154729123692959,0.007285903892140651,0.0023040051112250223,0.0061224489472806,0.0283975657075643,0.015277086291462152,0.01072993595153085,0.0183299388736486,DQNAgent,,0.99,420117.0,0.0138063,0.397822,,,6.63965e-06,14.8102,,,1024.0,4096,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,256,1,8,0,1000000,7,True,2048
RMaxAgent,sweep_c47,10,0.014005763595923721,0.012059036812989662,0.0038134022716865296,0.0,0.0342741943895816,0.00920245377346865,0.00511247431859365,0.024350046180188628,RMaxAgent,1.15842e-06,0.99,,,,,34.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,8,0,1000000,1,True,0
RMaxAgent,sweep_c82,10,0.01215973668731742,0.010983884345755862,0.0034734092088456936,0.0020491802133619,0.030241934582591,0.00715746404603115,0.0040899794548749,0.0207696442957967,RMaxAgent,9.39625e-09,0.99,,,,,23.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,9,0,1000000,1,True,0
RMaxAgent,sweep_c77,10,0.01057036239653819,0.010296438026157298,0.0032560195949425425,0.0040899794548749,0.0383064523339271,0.0071491170674562,0.004607512615621025,0.0102197318337857,RMaxAgent,4.19004e-09,0.99,,,,,28.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,3,0,1000000,1,True,0
DQNAgent,sweep_c19,10,0.010200391523539952,0.005244732052623741,0.0016585299003581103,0.0020449897274374,0.0203252024948596,0.0102040814235806,0.0081799589097499,0.013248701347038075,DQNAgent,,0.99,84927.0,0.10762,0.716204,,,2.99582e-06,3.42416,,,512.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,1024,1,1,0,1000000,46,True,2
DQNAgent,sweep_c68,10,0.009800522588193361,0.0040505939910202,0.0012809102888215454,0.0040899794548749,0.0163265299052,0.0081799589097499,0.0081632649526,0.011753474129363825,DQNAgent,,0.99,257302.0,0.0209907,0.819642,,,0.00538779,4.84178,,,16384.0,1024,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,2048,1,3,0,1000000,20,True,4096
DQNAgent,sweep_c83,10,0.00979179386049504,0.004874709139406933,0.0015415183811365168,0.0,0.0163265299052,0.0102040814235806,0.007147051626816325,0.01173991058021775,DQNAgent,,0.99,185603.0,0.0258292,0.888321,,,1.99057e-05,14.9206,,,2048.0,2048,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,256,1,4,0,1000000,40,True,4096
DQNAgent,sweep_c10,10,0.0095968822948634,0.004182293489604026,0.0013225573270442463,0.0040899794548749,0.016293279826641,0.009200401138514249,0.008167438441887475,0.0102249486371874,DQNAgent,,0.99,116584.0,0.0148943,0.812042,,,2.72058e-05,11.9393,,,2048.0,32768,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,1024,1,4,0,1000000,4,True,8192
DQNAgent,sweep_c31,10,0.00937532470561557,0.006228824952574467,0.00196972739966256,0.0020449897274374,0.0183299388736486,0.0112224537879228,0.0025614752667024,0.0142493748571723,DQNAgent,,0.99,176679.0,0.0113729,0.648414,,,4.83956e-06,13.8034,,,256.0,65536,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,32,1,3,0,1000000,5,True,16
DQNAgent,sweep_c67,10,0.00919244266115123,0.004330215652477501,0.0013693344221541043,0.0020491802133619,0.0163599178194999,0.0102040814235806,0.006646216614171775,0.0102040814235806,DQNAgent,,0.99,64186.0,0.0152099,0.396469,,,0.00226115,6.07813,,,4096.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,64,1,7,0,1000000,36,True,64
DQNAgent,sweep_c79,10,0.0075614607427268495,0.003473893995357189,0.0010985417375311115,0.0020491802133619,0.0122699383646249,0.0061412551440298,0.0061349691823124,0.0102040814235806,DQNAgent,,0.99,99453.0,0.0595349,0.446714,,,0.000150139,3.84403,,,512.0,16384,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,256,1,6,0,1000000,34,True,32
DQNAgent,sweep_c35,10,0.0069508903659879495,0.0038708117760763937,0.0012240581606203066,0.0,0.0122448978945612,0.0061412551440298,0.004607512615621025,0.009713701205328024,DQNAgent,,0.99,80342.0,0.0641337,0.564622,,,1.47447e-05,14.8315,,,128.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,64,1,3,0,1000000,37,True,2048
DQNAgent,sweep_c48,10,0.00572597975842649,0.0041762515952054585,0.0013206467122760777,0.0,0.0102249486371874,0.0061391596682369,0.0025614752667024,0.009698050795122926,DQNAgent,,0.99,332357.0,0.0336258,0.433334,,,0.000156128,14.3518,,,128.0,1024,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,2048,1,8,0,1000000,17,True,512
DQNAgent,sweep_c99,10,0.0042969927191733705,0.0032636076465851235,0.0010320433552350834,0.0,0.0081967208534479,0.0040899794548749,0.0020491802133619,0.007668711477890525,DQNAgent,,0.99,124808.0,0.0167018,0.504914,,,3.38089e-06,5.40156,,,16384.0,65536,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,512,1,2,0,1000000,18,True,128
DQNAgent,sweep_c76,10,0.00429657371714705,0.0034016351757576967,0.0010756914924341502,0.0,0.0102249486371874,0.0040899794548749,0.0020491802133619,0.0061443981248885,DQNAgent,,0.99,23143.0,0.0314831,0.632957,,,3.19025e-05,0.883044,,,64.0,32768,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,16,1,3,0,1000000,19,True,8
DQNAgent,sweep_c7,10,0.0030704179313033203,0.002209922348727529,0.0006988388074087899,0.0,0.0061349691823124,0.0030737703200429,0.0020449897274374,0.0040983604267239,DQNAgent,,0.99,37220.0,0.0242178,0.98691,,,1.56545e-06,10.213,,,128.0,4096,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,64,1,2,0,1000000,3,True,4096
DQNAgent,sweep_c30,10,0.0030687417369335097,0.0017370862506241535,0.000549314904413441,0.0,0.0061349691823124,0.0030695798341184004,0.0020491802133619,0.0040899794548749,DQNAgent,,0.99,53114.0,0.0409821,0.529964,,,0.000239852,13.639,,,16384.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,512,1,8,0,1000000,22,True,256
DQNAgent,sweep_c42,10,0.0012286700308322602,0.0017264758187851817,0.0005459595912565291,0.0,0.0040983604267239,0.0,0.0,0.0020491802133619,DQNAgent,,0.99,35404.0,0.0237611,0.6548,,,1.18626e-05,12.9123,,,8192.0,16384,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,1024,1,9,0,1000000,25,True,2
