experiment_id,experiment_name,run_id,run_name,status,start_time,end_time,lifecycle_stage,param_agent_anneal_steps,param_agent_class,param_agent_discount,param_agent_final_epsilon,param_agent_initial_epsilon,param_agent_intrinsic_reward_scale,param_agent_step_size,param_buffer_buffer_size,param_buffer_class,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps,tag_group,tag_mlflow.runName,tag_mlflow.source.git.commit,tag_mlflow.source.name,tag_mlflow.source.type,tag_mlflow.user,metric_discounted_return,metric_episode_length,metric_loss,metric_return,artifact_uri
391196036599153267,sixarms,7d2b38d70f3d495480a1bbacaf3bb027,sweep_c2_seed_4,3,1773257854105,1773257858420,active,2308,AnnealingEpsGreedyCountAgent,0.95,0.0556524,0.935679,2289,0.021554,1,ReplayBuffer,None,0,0,5000,1,1,4,1,5000,1,True,0,sweep_c2,sweep_c2_seed_4,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,496.2314453125,5000.0,0.039306640625,187666.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/7d2b38d70f3d495480a1bbacaf3bb027/artifacts
391196036599153267,sixarms,187d53d4d255471d8f2da8389f29f9e0,sweep_c44_seed_1,3,1773257901779,1773257906473,active,318,AnnealingEpsGreedyCountAgent,0.95,0.0100024,0.722784,8103,0.428706,1,ReplayBuffer,None,0,0,5000,1,1,1,1,5000,1,True,0,sweep_c44,sweep_c44_seed_1,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,106.66883087158203,5000.0,0.0009765625,145100.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/187d53d4d255471d8f2da8389f29f9e0/artifacts
391196036599153267,sixarms,e63a8820e4cf4bc6b09f88ae687d3c6d,sweep_c52_seed_2,3,1773257916009,1773257920354,active,2843,AnnealingEpsGreedyCountAgent,0.95,0.0914715,0.664606,1885,0.000341729,1,ReplayBuffer,None,0,0,5000,1,1,2,1,5000,1,True,0,sweep_c52,sweep_c52_seed_2,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,300.9495849609375,5000.0,23.02392578125,215423.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/e63a8820e4cf4bc6b09f88ae687d3c6d/artifacts
391196036599153267,sixarms,d77c25508f2f42689d637805a3bf1983,sweep_c80_seed_3,3,1773257953502,1773257970056,active,1069,AnnealingEpsGreedyCountAgent,0.95,0.0125318,0.94086,665,0.0116442,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c80,sweep_c80_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,211.1498260498047,5000.0,0.032958984375,206208.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/d77c25508f2f42689d637805a3bf1983/artifacts
391196036599153267,sixarms,6e3ce29ebb1a4835a82925d7ea94b888,sweep_c95_seed_3,3,1773257908934,1773257913263,active,909,AnnealingEpsGreedyCountAgent,0.95,0.140736,0.848392,985,0.000602413,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c95,sweep_c95_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,154.578857421875,5000.0,5.443603515625,209850.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/6e3ce29ebb1a4835a82925d7ea94b888/artifacts
391196036599153267,sixarms,52dda09abc3c415eba72bbe3ca487018,sweep_c23_seed_1,3,1773257863791,1773257868060,active,4376,AnnealingEpsGreedyCountAgent,0.95,0.161059,0.453141,9865,0.26381,1,ReplayBuffer,None,0,0,5000,1,1,1,1,5000,1,True,0,sweep_c23,sweep_c23_seed_1,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,82.52532958984375,5000.0,0.0009765625,102976.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/52dda09abc3c415eba72bbe3ca487018/artifacts
391196036599153267,sixarms,e14b2716523943f29b2ab569da84016d,sweep_c92_seed_0,3,1773257919506,1773257924044,active,3819,AnnealingEpsGreedyCountAgent,0.95,0.0112711,0.54694,6335,0.174242,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c92,sweep_c92_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,241.97512817382812,5000.0,0.0009765625,168732.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/e14b2716523943f29b2ab569da84016d/artifacts
391196036599153267,sixarms,94a597f166e1410ca9eb1c2545cf21d6,sweep_c87_seed_0,3,1773257919368,1773257923683,active,2725,AnnealingEpsGreedyCountAgent,0.95,0.0695589,0.511709,1075,0.0918294,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c87,sweep_c87_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,223.65980529785156,5000.0,0.0006103515625,179440.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/94a597f166e1410ca9eb1c2545cf21d6/artifacts
391196036599153267,sixarms,b15ece65ae7b41d7a72001cccbf575b1,sweep_c9_seed_2,3,1773257856291,1773257860573,active,1167,AnnealingEpsGreedyCountAgent,0.95,0.153687,0.455193,8896,0.465667,1,ReplayBuffer,None,0,0,5000,1,1,2,1,5000,1,True,0,sweep_c9,sweep_c9_seed_2,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,354.5005798339844,5000.0,0.00390625,260285.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/b15ece65ae7b41d7a72001cccbf575b1/artifacts
391196036599153267,sixarms,b9683c1037da405b9544c3f7b1027b14,sweep_c43_seed_3,3,1773257901130,1773257906159,active,4321,AnnealingEpsGreedyCountAgent,0.95,0.0170971,0.481459,7983,0.00604517,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c43,sweep_c43_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,138.250244140625,5000.0,15.75,547236.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/b9683c1037da405b9544c3f7b1027b14/artifacts
391196036599153267,sixarms,413d6fea64eb4f6b860d1893e1bfef86,sweep_c53_seed_4,3,1773257917176,1773257921486,active,333,AnnealingEpsGreedyCountAgent,0.95,0.0106521,0.494887,3370,0.307224,1,ReplayBuffer,None,0,0,5000,1,1,4,1,5000,1,True,0,sweep_c53,sweep_c53_seed_4,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,775.17822265625,5000.0,0.000244140625,311550.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/413d6fea64eb4f6b860d1893e1bfef86/artifacts
391196036599153267,sixarms,f91276bd970445f880199050d3caa877,sweep_c45_seed_0,3,1773257900322,1773257905045,active,3400,AnnealingEpsGreedyCountAgent,0.95,0.011848,0.886416,3080,0.00201268,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c45,sweep_c45_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,443.31170654296875,5000.0,100.10009765625,122439.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/f91276bd970445f880199050d3caa877/artifacts
391196036599153267,sixarms,2690c7f383ac46dab9ceb8de2e2bef3f,sweep_c5_seed_0,3,1773257855422,1773257859866,active,1675,AnnealingEpsGreedyCountAgent,0.95,0.029313,0.547654,9052,0.0173482,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c5,sweep_c5_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,323.3507995605469,5000.0,0.869140625,226708.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/2690c7f383ac46dab9ceb8de2e2bef3f/artifacts
391196036599153267,sixarms,aef03926ab124e189706f3526383786d,sweep_c93_seed_3,3,1773257923125,1773257927414,active,165,AnnealingEpsGreedyCountAgent,0.95,0.141065,0.371036,531,0.00684746,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c93,sweep_c93_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,416.35406494140625,5000.0,168.7900390625,190550.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/aef03926ab124e189706f3526383786d/artifacts
391196036599153267,sixarms,2bca3a8570844c7892ede8294048178b,sweep_c37_seed_1,3,1773257871620,1773257876195,active,2885,AnnealingEpsGreedyCountAgent,0.95,0.255792,0.468091,9996,0.00132902,1,ReplayBuffer,None,0,0,5000,1,1,1,1,5000,1,True,0,sweep_c37,sweep_c37_seed_1,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,1.893904209136963,5000.0,240.92578125,101793.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/2bca3a8570844c7892ede8294048178b/artifacts
391196036599153267,sixarms,a518d054a22a4ab0b3671582dc3c5a6d,sweep_c94_seed_2,3,1773257919940,1773257924283,active,4498,AnnealingEpsGreedyCountAgent,0.95,0.0300924,0.392891,5679,0.0247287,1,ReplayBuffer,None,0,0,5000,1,1,2,1,5000,1,True,0,sweep_c94,sweep_c94_seed_2,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,306.6450500488281,5000.0,0.12158203125,111159.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/a518d054a22a4ab0b3671582dc3c5a6d/artifacts
391196036599153267,sixarms,49c21d2b3a3c4e2f82185e178f9ed3f3,sweep_c10_seed_1,3,1773257855595,1773257859955,active,4161,AnnealingEpsGreedyCountAgent,0.95,0.0297002,0.356312,8016,0.00619267,1,ReplayBuffer,None,0,0,5000,1,1,1,1,5000,1,True,0,sweep_c10,sweep_c10_seed_1,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,2.8014466762542725,5000.0,51.208984375,110279.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/49c21d2b3a3c4e2f82185e178f9ed3f3/artifacts
391196036599153267,sixarms,772571b26a73477fac53ec7a66b39f68,sweep_c91_seed_2,3,1773257922754,1773257927093,active,668,AnnealingEpsGreedyCountAgent,0.95,0.188467,0.644282,2480,0.00469315,1,ReplayBuffer,None,0,0,5000,1,1,2,1,5000,1,True,0,sweep_c91,sweep_c91_seed_2,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,316.5224914550781,5000.0,204.9697265625,88871.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/772571b26a73477fac53ec7a66b39f68/artifacts
391196036599153267,sixarms,1d38bfe6bd3848a385a290b4005c41ba,sweep_c80_seed_0,3,1773257951442,1773257967403,active,1069,AnnealingEpsGreedyCountAgent,0.95,0.0125318,0.94086,665,0.0116442,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c80,sweep_c80_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,458.7862854003906,5000.0,0.0362548828125,206304.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/1d38bfe6bd3848a385a290b4005c41ba/artifacts
391196036599153267,sixarms,3cac48008d344857a6085a2c8471592c,sweep_c3_seed_2,3,1773257853456,1773257858026,active,4362,AnnealingEpsGreedyCountAgent,0.95,0.0234438,0.732858,9861,0.105491,1,ReplayBuffer,None,0,0,5000,1,1,2,1,5000,1,True,0,sweep_c3,sweep_c3_seed_2,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,265.4705810546875,5000.0,0.00390625,115325.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/3cac48008d344857a6085a2c8471592c/artifacts
391196036599153267,sixarms,7ad951873c28446eb0161cbc96355d49,sweep_c6_seed_3,3,1773257856291,1773257860779,active,4494,AnnealingEpsGreedyCountAgent,0.95,0.0242537,0.905717,230,0.00809169,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c6,sweep_c6_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,155.5460662841797,5000.0,0.0291748046875,194033.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/7ad951873c28446eb0161cbc96355d49/artifacts
391196036599153267,sixarms,0620d892be47492d90e1983e8e90fa53,sweep_c70_seed_0,3,1773257946896,1773257962951,active,523,AnnealingEpsGreedyCountAgent,0.95,0.0338515,0.601855,452,0.128351,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c70,sweep_c70_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,181.1533966064453,5000.0,0.0003662109375,230750.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/0620d892be47492d90e1983e8e90fa53/artifacts
391196036599153267,sixarms,ba815bd5c17d4cb88d9db5335abeb18d,sweep_c43_seed_0,3,1773257900742,1773257905504,active,4321,AnnealingEpsGreedyCountAgent,0.95,0.0170971,0.481459,7983,0.00604517,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c43,sweep_c43_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,204.0452880859375,5000.0,9.9794921875,124456.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/ba815bd5c17d4cb88d9db5335abeb18d/artifacts
391196036599153267,sixarms,6588680bb11841ecb0f6a1e09902f907,sweep_c72_seed_3,3,1773257945779,1773257961636,active,1768,AnnealingEpsGreedyCountAgent,0.95,0.0115396,0.445062,2397,0.00390674,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c72,sweep_c72_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,428.4562072753906,5000.0,9.8232421875,163745.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/6588680bb11841ecb0f6a1e09902f907/artifacts
391196036599153267,sixarms,1e89c5eaf4c3471d88e27921f24ca055,sweep_c59_seed_0,3,1773257903294,1773257907683,active,2956,AnnealingEpsGreedyCountAgent,0.95,0.0727492,0.404591,6468,0.00119809,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c59,sweep_c59_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,647.8790893554688,5000.0,206.48046875,586125.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/1e89c5eaf4c3471d88e27921f24ca055/artifacts
391196036599153267,sixarms,5510c6baad234b8796c0c6359eff6082,sweep_c15_seed_3,3,1773257858312,1773257862627,active,735,AnnealingEpsGreedyCountAgent,0.95,0.0505701,0.759662,2133,0.0282548,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c15,sweep_c15_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,149.1975860595703,5000.0,0.093994140625,167690.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/5510c6baad234b8796c0c6359eff6082/artifacts
391196036599153267,sixarms,9062fb9e36ac4318a3680ec09a2c9866,sweep_c60_seed_1,3,1773257903985,1773257908371,active,1963,AnnealingEpsGreedyCountAgent,0.95,0.0147814,0.390749,790,0.906175,1,ReplayBuffer,None,0,0,5000,1,1,1,1,5000,1,True,0,sweep_c60,sweep_c60_seed_1,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,41.21030044555664,5000.0,0.0,241330.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/9062fb9e36ac4318a3680ec09a2c9866/artifacts
391196036599153267,sixarms,fab7252fd3e1437da7635eda9fddcfbf,sweep_c11_seed_1,3,1773257857197,1773257861478,active,4484,AnnealingEpsGreedyCountAgent,0.95,0.11058,0.685887,5451,0.000273043,1,ReplayBuffer,None,0,0,5000,1,1,1,1,5000,1,True,0,sweep_c11,sweep_c11_seed_1,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,79.39506530761719,5000.0,97.43115234375,141048.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/fab7252fd3e1437da7635eda9fddcfbf/artifacts
391196036599153267,sixarms,1e29b4b105fe42aea8b1b49f7c45c898,sweep_c34_seed_2,3,1773257869679,1773257873976,active,4166,AnnealingEpsGreedyCountAgent,0.95,0.213577,0.776896,5102,0.000112931,1,ReplayBuffer,None,0,0,5000,1,1,2,1,5000,1,True,0,sweep_c34,sweep_c34_seed_2,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,117.458251953125,5000.0,39.30810546875,81559.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/1e29b4b105fe42aea8b1b49f7c45c898/artifacts
391196036599153267,sixarms,febad6a199f244ea800b38adba2982c8,sweep_c97_seed_3,3,1773257910314,1773257914564,active,1041,AnnealingEpsGreedyCountAgent,0.95,0.027403,0.799532,6351,0.754991,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c97,sweep_c97_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,160.67445373535156,5000.0,0.0,711258.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/febad6a199f244ea800b38adba2982c8/artifacts
391196036599153267,sixarms,74d3693a19c8492881a4d267dc952138,sweep_c56_seed_4,3,1773257917299,1773257921580,active,1702,AnnealingEpsGreedyCountAgent,0.95,0.0623141,0.560714,6153,0.0363551,1,ReplayBuffer,None,0,0,5000,1,1,4,1,5000,1,True,0,sweep_c56,sweep_c56_seed_4,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,799.9539184570312,5000.0,2.12890625,85688.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/74d3693a19c8492881a4d267dc952138/artifacts
391196036599153267,sixarms,14f5447e20c14d959b2db145d497972c,sweep_c57_seed_0,3,1773257914671,1773257918989,active,2731,AnnealingEpsGreedyCountAgent,0.95,0.016714,0.306228,5529,0.0223101,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c57,sweep_c57_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,422.19451904296875,5000.0,658.5390625,1725539.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/14f5447e20c14d959b2db145d497972c/artifacts
391196036599153267,sixarms,a0f3f5cf9cb649c4ad4b4a49f27f0a27,sweep_c52_seed_4,3,1773257916917,1773257921217,active,2843,AnnealingEpsGreedyCountAgent,0.95,0.0914715,0.664606,1885,0.000341729,1,ReplayBuffer,None,0,0,5000,1,1,4,1,5000,1,True,0,sweep_c52,sweep_c52_seed_4,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,668.0111083984375,5000.0,25.450927734375,194340.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/a0f3f5cf9cb649c4ad4b4a49f27f0a27/artifacts
391196036599153267,sixarms,d0444caeee05455fbd31216c3b45501b,sweep_c98_seed_4,3,1773257907622,1773257911939,active,995,AnnealingEpsGreedyCountAgent,0.95,0.194464,0.941821,8503,0.157531,1,ReplayBuffer,None,0,0,5000,1,1,4,1,5000,1,True,0,sweep_c98,sweep_c98_seed_4,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,433.95953369140625,5000.0,0.01171875,110119.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/d0444caeee05455fbd31216c3b45501b/artifacts
391196036599153267,sixarms,39872dbedc224597b46f2152d576bbc5,sweep_c64_seed_2,3,1773257907382,1773257911680,active,2473,AnnealingEpsGreedyCountAgent,0.95,0.0426623,0.789717,5489,0.00824795,1,ReplayBuffer,None,0,0,5000,1,1,2,1,5000,1,True,0,sweep_c64,sweep_c64_seed_2,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,122.70480346679688,5000.0,30.0244140625,82386.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/39872dbedc224597b46f2152d576bbc5/artifacts
391196036599153267,sixarms,3c52edffe0c544f688fa9bc5194e60f7,sweep_c13_seed_0,3,1773257859097,1773257863427,active,3153,AnnealingEpsGreedyCountAgent,0.95,0.0759955,0.611492,5194,0.0224114,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c13,sweep_c13_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,328.8807678222656,5000.0,0.26513671875,123752.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/3c52edffe0c544f688fa9bc5194e60f7/artifacts
391196036599153267,sixarms,e96bcd677e404b2ca1abd78da1e0a65e,sweep_c96_seed_2,3,1773257910173,1773257914458,active,2767,AnnealingEpsGreedyCountAgent,0.95,0.0859018,0.627032,2036,0.0275727,1,ReplayBuffer,None,0,0,5000,1,1,2,1,5000,1,True,0,sweep_c96,sweep_c96_seed_2,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,358.6692810058594,5000.0,13.0234375,103528.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/e96bcd677e404b2ca1abd78da1e0a65e/artifacts
391196036599153267,sixarms,f6c42ac18c4342a08b0f0c8db116325a,sweep_c99_seed_3,3,1773257907474,1773257911806,active,3211,AnnealingEpsGreedyCountAgent,0.95,0.0113868,0.997089,7283,0.276521,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c99,sweep_c99_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,209.22425842285156,5000.0,0.00048828125,254462.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/f6c42ac18c4342a08b0f0c8db116325a/artifacts
391196036599153267,sixarms,05b88380a0374b70a29256de77e92623,sweep_c54_seed_0,3,1773257915811,1773257920152,active,4648,AnnealingEpsGreedyCountAgent,0.95,0.250092,0.690849,688,0.0529648,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c54,sweep_c54_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,275.638427734375,5000.0,0.0087890625,111450.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/05b88380a0374b70a29256de77e92623/artifacts
391196036599153267,sixarms,6f62eb7285744c09bf34bfa25a44d02e,sweep_c73_seed_3,3,1773257947108,1773257963030,active,1239,AnnealingEpsGreedyCountAgent,0.95,0.0342128,0.620886,1716,0.000262131,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c73,sweep_c73_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,154.61363220214844,5000.0,57.06982421875,229450.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/6f62eb7285744c09bf34bfa25a44d02e/artifacts
391196036599153267,sixarms,f5eb20d3542e4df89537493c62da2d1b,sweep_c81_seed_0,3,1773257949175,1773257965196,active,1316,AnnealingEpsGreedyCountAgent,0.95,0.0459855,0.831229,2438,0.00159145,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c81,sweep_c81_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,438.8141784667969,5000.0,40.93310546875,106166.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/f5eb20d3542e4df89537493c62da2d1b/artifacts
391196036599153267,sixarms,76872cd2a0114fb3a2dcacd279ee3a91,sweep_c84_seed_0,3,1773257921906,1773257926251,active,1688,AnnealingEpsGreedyCountAgent,0.95,0.217745,0.822876,4745,0.916495,1,ReplayBuffer,None,0,0,5000,1,1,0,1,5000,1,True,0,sweep_c84,sweep_c84_seed_0,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,290.11578369140625,5000.0,0.0,134732.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/76872cd2a0114fb3a2dcacd279ee3a91/artifacts
391196036599153267,sixarms,fadadeed379f4df3af3cadfeb9e553d8,sweep_c74_seed_3,3,1773257947857,1773257963786,active,3325,AnnealingEpsGreedyCountAgent,0.95,0.0165656,0.988092,6934,0.901072,1,ReplayBuffer,None,0,0,5000,1,1,3,1,5000,1,True,0,sweep_c74,sweep_c74_seed_3,98721932cafb96a38efdfda11a12bbbfaf1a359f,/project/aip-machado/lcruz1/rl-research/rl_research/main.py,LOCAL,lcruz1,209.22425842285156,5000.0,0.0,117192.0,/scratch/lcruz1/hpo_countbased_intreward/391196036599153267/fadadeed379f4df3af3cadfeb9e553d8/artifacts
