agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DRMAgent,sweep_c151,5,7.980349473653999e-05,0.00010927658773349803,4.886997570426425e-05,0.0,0.0002002183900913,0.0,0.0,0.0001987990835914,DRMAgent,0.99,,,,5.0,168.0,3.28468e-06,9.90111,,,1.0,64.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,8,0,0,1000000,8,True,64
DRMAgent,sweep_c157,5,7.42715594242133e-05,8.210890751936057e-05,3.672021975430677e-05,0.0,0.0001803675550036,5.2034090913366526e-05,0.0,0.0001389561512041,DRMAgent,0.99,,,,5.0,329.0,0.0120788,14.6232,,,1.0,64.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,8,3,0,1000000,16,True,4
RMaxNFQAgent,sweep_c129,5,7.421377231365436e-05,8.765644528923032e-05,3.920115406654204e-05,0.0,0.0001949328288901,3.92711372114718e-05,0.0,0.0001368648954667,RMaxNFQAgent,0.99,,,,5.0,,0.015573,14.2462,351.0,22.0,,,,,1.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,8,1,0,1000000,8,True,4
RMaxNFQAgent,sweep_c169,5,7.193489291238428e-05,6.953081640102852e-05,3.109512640075141e-05,0.0,0.0001549832668388,9.134047286352144e-05,0.0,0.0001133507248596,RMaxNFQAgent,0.99,,,,5.0,,1.41006e-06,3.95319,10.0,7.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,2048,8,1,0,1000000,16,True,128
DRMAgent,sweep_c118,5,7.193489291238428e-05,6.953081640102852e-05,3.109512640075141e-05,0.0,0.0001549832668388,9.134047286352144e-05,0.0,0.0001133507248596,DRMAgent,0.99,,,,5.0,500.0,1.01713e-05,2.79806,,,1.0,128.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,2048,2,0,0,1000000,16,True,8
DRMAgent,sweep_c170,5,7.193489291238428e-05,6.953081640102852e-05,3.109512640075141e-05,0.0,0.0001549832668388,9.134047286352144e-05,0.0,0.0001133507248596,DRMAgent,0.99,,,,5.0,265.0,3.51151e-06,6.7389,,,1.0,128.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,2048,2,4,0,1000000,1,True,256
DRMAgent,sweep_c182,5,7.193489291238428e-05,6.953081640102852e-05,3.109512640075141e-05,0.0,0.0001549832668388,9.134047286352144e-05,0.0,0.0001133507248596,DRMAgent,0.99,,,,5.0,25.0,6.63487e-06,0.633235,,,1.0,4096.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,1024,1,2,0,1000000,8,True,2048
DRMAgent,sweep_c39,5,7.193489291238428e-05,6.953081640102852e-05,3.109512640075141e-05,0.0,0.0001549832668388,9.134047286352144e-05,0.0,0.0001133507248596,DRMAgent,0.99,,,,5.0,67.0,4.70021e-05,14.6374,,,1.0,8192.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,16,0,0,1000000,2,True,2048
DRMAgent,sweep_c10,5,7.193489291238428e-05,6.953081640102852e-05,3.109512640075141e-05,0.0,0.0001549832668388,9.134047286352144e-05,0.0,0.0001133507248596,DRMAgent,0.99,,,,5.0,421.0,1.15922e-05,19.6279,,,1.0,32768.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,2048,1,1,0,1000000,1,True,1024
RMaxNFQAgent,sweep_c0,5,7.193489291238428e-05,6.953081640102852e-05,3.109512640075141e-05,0.0,0.0001549832668388,9.134047286352144e-05,0.0,0.0001133507248596,RMaxNFQAgent,0.99,,,,5.0,,0.0649135,17.8598,388.0,21.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,2048,4,1,0,1000000,8,True,128
