agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DRMAgent,sweep_c43,5,0.0575965754687786,,,0.0575965754687786,0.0575965754687786,0.0575965754687786,0.0575965754687786,0.0575965754687786,DRMAgent,0.99,,,,16.0,44.0,1.3447e-05,1.31701,,,0.01,512.0,True,1.0,,4096,FlatteningReplayBuffer,"(16, 16, 3)",,0,0,1024,32,16,3,0,1000000,8,True,256
DRMAgent,sweep_c69,5,0.02799552448268508,0.04805073625200487,0.02148894252567927,0.0001235341042047,0.1126075908541679,0.0051639284938573,0.0009598879842087,0.0211226809769868,DRMAgent,0.99,,,,16.0,493.0,7.06823e-05,1.66292,,,0.01,1024.0,True,1.0,,4096,FlatteningReplayBuffer,"(16, 16, 3)",,0,0,1024,32,1,0,0,1000000,4,True,32
DRMAgent,sweep_c160,5,0.02477083671838042,0.009136236867494088,0.004085849338851304,0.0132858259603381,0.038669466972351,0.0233420748263597,0.0225064642727375,0.0260503515601158,DRMAgent,0.99,,,,16.0,20.0,0.00402578,12.8668,,,0.01,256.0,True,1.0,,4096,FlatteningReplayBuffer,"(16, 16, 3)",,0,0,1024,512,2,2,0,1000000,1,True,1024
DRMAgent,sweep_c104,5,0.01939237164333455,0.013145172020984128,0.009295040275901549,0.010097331367433,0.0286874119192361,0.01939237164333455,0.014744851505383775,0.024039891781285325,DRMAgent,0.99,,,,16.0,472.0,1.81685e-05,6.85612,,,0.01,512.0,True,1.0,,4096,FlatteningReplayBuffer,"(16, 16, 3)",,0,0,1024,32,4,3,0,1000000,4,True,256
DRMAgent,sweep_c158,5,0.019340111641213277,0.013562650701741305,0.006781325350870652,0.0058240108191967,0.0360324867069721,0.01775197451934215,0.009867032291367626,0.0272250538691878,DRMAgent,0.99,,,,16.0,177.0,0.0363087,1.70652,,,0.01,128.0,True,1.0,,8192,FlatteningReplayBuffer,"(16, 16, 3)",,0,0,1024,256,4,0,0,1000000,2,True,32
RMaxNFQAgent,sweep_c76,5,0.00751093345752446,0.007451439038266658,0.0033323848439519806,0.0001935826585395,0.0178188290446996,0.0094234505668282,0.0002312708238605,0.0098875341936945,RMaxNFQAgent,0.99,,,,16.0,,0.0200408,7.76301,149.0,24.0,,,,,1.0,8192,FlatteningReplayBuffer,"(16, 16, 3)",,0,0,1024,16,1,1,0,1000000,8,True,2048
RMaxNFQAgent,sweep_c75,5,0.0050588701851665505,0.0035416938522351065,0.00250435573980215,0.0025545144453644,0.0075632259249687,0.0050588701851665505,0.0038066923152654747,0.0063110480550676255,RMaxNFQAgent,0.99,,,,16.0,,5.67452e-05,18.0047,192.0,65.0,,,,,1.0,8192,FlatteningReplayBuffer,"(16, 16, 3)",,0,0,1024,512,2,2,0,1000000,16,True,8
RMaxNFQAgent,sweep_c150,5,0.00406404810491944,0.0036099440831048636,0.0016144160729591249,0.0009554296266287,0.0101577043533325,0.0035225579049438,0.0018293686443939,0.0038551799952983,RMaxNFQAgent,0.99,,,,16.0,,0.000794695,16.3011,413.0,52.0,,,,,1.0,8192,FlatteningReplayBuffer,"(16, 16, 3)",,0,0,1024,64,1,1,0,1000000,8,True,64
RMaxNFQAgent,sweep_c102,5,0.0025803176686167,,,0.0025803176686167,0.0025803176686167,0.0025803176686167,0.0025803176686167,0.0025803176686167,RMaxNFQAgent,0.99,,,,16.0,,0.000513723,5.6845,172.0,23.0,,,,,1.0,4096,FlatteningReplayBuffer,"(16, 16, 3)",,0,0,1024,64,1,3,0,1000000,4,True,16
RMaxNFQAgent,sweep_c163,5,0.0001578549999976,,,0.0001578549999976,0.0001578549999976,0.0001578549999976,0.0001578549999976,0.0001578549999976,RMaxNFQAgent,0.99,,,,16.0,,0.00125044,10.5946,420.0,2.0,,,,,1.0,4096,FlatteningReplayBuffer,"(16, 16, 3)",,0,0,1024,32,16,3,0,1000000,8,True,32
